index;time[nano];pubW;privS;secret[ECDH]
0;731003;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;3eae5726df592b5e1f65776075dfe049340fa85ba7b0677ad71198230fe5ef42;ebe02f09a3e396c82b1718212a4651d39050d09bd6b93f37daa84320d6bd8d1e
1;733738;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;2bd152bcc6d577248651e8c798574f5abed84fee551e24830e9447f0b2b4d720;5b7cbb9a6a59bdb07b0a9682c0928ac7dff75736a1f3a3a42f498f4f8536481a
2;728198;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;37ee155fef0e3014dacf4fc1885bae40489955928d7504a8be34c44f42c2cbe6;43d8ca858f34a5c116b1fefa39186aece7a33d6203c460b34c6798de36524ffa
3;917724;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;309767a17f464a6319ba994809f94782c08d1f191e38d326eaabb73519ca003f;8b84c526eed084ec33c5939d1ce1ccab07668f83bb2c549699eb57fbb5198aa5
4;734870;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;14e6b6ebb2a325821a8b0c519d2680a58765953a6e7d5338afea225077f3ff80;5b7cbb9a6a59bdb07b0a9682c0928ac7dff75736a1f3a3a42f498f4f8536481a
5;755078;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;2ef51ae232ba6a44f2f8c6448879cca8a57b59c5ca91f6180edb62b3eb6e6f59;15dfbae6781887bd1c4f0303b504603ce977b42ba06511968f3fcc22225e011a
6;739599;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;363ddbd373b5f97c14afb632ad1411a3da68488ff5258928ff6441a4dfaeccc0;25ece8849f8a7ac69d97eb3082f41a8df2990857f1da532303343767ecb2ec8b
7;719291;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;1b62b9a7c7f0cd3acc4e5f097587a600c714b52c990d6e3f5a5af7df91689b88;e629ff7bb74a29ad9271ac83457c2a92042688079a890a3cf19eddde9f3878f4
8;757042;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;7a485e394f569b836b5448f66edb231b4e1989e81fa1c29b31a8a8347b32a3f9;44e0621fd658725cae1530b17af9e6e2cf4b9ea0a9b3ccadd80ef06dcb3009b0
9;761871;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;13bd25a866cf336572a1bcc4094c2e649be92d5ef30b5946a93c71b4838ea4ba;15dfbae6781887bd1c4f0303b504603ce977b42ba06511968f3fcc22225e011a
10;751362;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;0e7ec9577e9f2c3f01a80fcfb9ea96b0c8b904b6a76fb221e1127637d582f7e6;5286d85b1315829da6436a6ef4e6ea91a425b1ab30b473d6ec5ce3cfb0ce6cf1
11;710354;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;46033fbed0ce63dcd42926549aa5c558c3b33cfcc12e02ea16f27be335ab41fd;dacce95b2045882dc5f67ad3b47436fff3c124677568132d2b664c59bbaa5fbe
12;785145;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;607aede0a0937bff5b7d4187153baa19fe1f189955ec3f54612292e7d3fd0594;90f79f55ac4a3f7efe92f07f227c097c4762616accb61b9e2c949129cdef442d
13;782249;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;268cf7389ac29a69fc96fc88ce01fc146b0c93ad2311675311622af459573b63;4fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567ae
14;748836;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;14608c36a8898b2348e3f976dd221f9604931b2d794397590b45a0f4ef458ab8;bc401f6bad4b8336f2181e5162c9c4272579f123cf38583bcb0bae8bac28b5f5
15;740891;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;1b50b91009419dbbb5925c97ee3b235346aee58f4467602693e331be83daed76;5b7cbb9a6a59bdb07b0a9682c0928ac7dff75736a1f3a3a42f498f4f8536481a
16;952229;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;028cb5d830c4d1750d5c4ceca7b0a7e104c77d4b8195309179141700e3c3885d;8b84c526eed084ec33c5939d1ce1ccab07668f83bb2c549699eb57fbb5198aa5
17;701638;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;0a9eaf8574a100527031b073f7cbfafdab4362056f95d915970963c2fac0ead9;d89a6eba308032517ea3b48309ccb9697cc4b3a05259408e239178f87b2ad274
18;720854;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;06c77fc3a7f3679af22dbc751701f8da3514d0e65414d281738e54ab02bc341c;17e654a13790628df012e926952bdb737f812d4e5ce4a3b6a7787faad1e49b34
19;748205;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;60aba81bead5a498701e6ceb64897892d16f7e4fbbfc80ceed8525d27434856a;17e654a13790628df012e926952bdb737f812d4e5ce4a3b6a7787faad1e49b34
20;695927;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;499181a6790a4bf1a5541bff78777bf6940e0d18f40e347bac9aeaec176089da;5e0e952987d0a0189f206c6727127395b7fc71a595e59d57236b9bc7d0df48a9
21;726475;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;53466fcf517cfb4feb9d018ac26b277dab8782506fd314b1a47e2ab06ef92e21;43d8ca858f34a5c116b1fefa39186aece7a33d6203c460b34c6798de36524ffa
22;874803;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;1d98cfe08c2d98dd19733d8f8db4341825b55cbdda1a79538b9680f6f078c522;f431794709d4f42d15406d9a1e96d39f4db5f078531e5ada66312dea288fb1b2
23;759626;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;3eaa55fb8ac402ad2e2657af3be505ebfd58f17776c233968c4ae889b14889ee;5e0e952987d0a0189f206c6727127395b7fc71a595e59d57236b9bc7d0df48a9
24;724732;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;5b53ad5a9603855525e9720b8d66024fbebfd8dbcec9ecc8e02dbd977113dbd9;d89a6eba308032517ea3b48309ccb9697cc4b3a05259408e239178f87b2ad274
25;724170;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;30c0ee6a3abac9be3ffbd334250ea7c8575ff5360a2090eeabf467a829253cc0;43d8ca858f34a5c116b1fefa39186aece7a33d6203c460b34c6798de36524ffa
26;724581;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;7b4f4f7db94495070951b51e81b5299d406b9543a478b6de2326d8eb62246a07;f431794709d4f42d15406d9a1e96d39f4db5f078531e5ada66312dea288fb1b2
27;695156;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;08807b306cfa347f71e4b53c4620ef56a2bee7989aa597046c37c8adf72052a7;ed6f6f70daec2884a4f47df865302250473f3bda5b55892b502c16abd3e2d933
28;715644;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;0dddb3593ff316df36cea1d2cc8173c3e822669f6d9bb9d7d49ad5de4642fbce;ac71d01463b8b2a2d3f030a4cba1fb36f2232429aba876f547a7b4508b1469ab
29;732045;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;5aeb3496e75bb6635b84933abbde20f6c65fe039bc830a93b2df4e23cb9e0111;d89a6eba308032517ea3b48309ccb9697cc4b3a05259408e239178f87b2ad274
30;714431;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;4af1606013db9922c5bc906e405dfb481c1e42696d6d75f4b5e1fa275260369d;15dfbae6781887bd1c4f0303b504603ce977b42ba06511968f3fcc22225e011a
31;736944;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;41a7173d5603990f6b450a650dc3120fdab9252098dfc8df2286a72de02ddc50;22f6606173d5767a2a5a30a2bc3d7f10202455aecfaf6737929d42c5a8bba040
32;743516;044fc913027b35036a89ba43b96ae84c0c83a776125d275453a370710efd7567aec83d135da14feb034877a49bf525596c68910c8e8004a8c88ac21c61f673826f;34cc73b1643e070f2b819ad615b20d1ee9336c2ef5c26ba309daad1e5c18f1e1;22f6606173d5767a2a5a30a2bc3d7f10202455aecfaf6737929d42c5a8bba040
