index;time[nano];pubW;privS;secret[ECDH]
0;270418;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;2438558596ebb89ec5dafb71a0eb007c74580b323cbc2f49f2500ee7b1910800;c2ff2b73741fea060f7967f7e906cdd0826750d16a1f1a7dfd26f5f4cd41c33f
1;273273;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;20f6350e2c6812dff2a38531cf63c53544cce9f9f85464b303c2529f62df936e;ba55d33224a6c7e7d41ef57618f9d6d00c39b70317565e49f44260a84af7cdbe
2;269817;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;335559047f52df5611d7fe3fd321b52f2034a158f850dce7e3c06bd1d16cadd8;ba2ff9f635a62af0a7ee59a85ff377c1a07e12478a4019a6ebf4a258511f5188
3;352071;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;2a3c47a050617c182ee95703a5d9f6d257bc59fffb7cddc1e0e8e7fc952425c7;c2ff2b73741fea060f7967f7e906cdd0826750d16a1f1a7dfd26f5f4cd41c33f
4;263325;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;2227bb532e8d291b50a05b866e4dc84a7f44e3291e54aeb4565a787581032457;c56374b11632a93192a99a028f0399f94e5edc8d13977428ebf451b5fa4ad5bd
5;294323;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;46754014a98294894a83461ca1d17415dd08229240cd9b48db8e8a7871b37421;af91244f838a7d7774c5e001f7f8a4a4e743313254744ad9b7e51992b0a367aa
6;262282;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;3c5233b64fa1774e07d41ef5d2425dd8bd3c54d98af71ec2e8e94ee1315c1c7a;98a14f3b2074531b875ef3c0bb578cd496ffc7b9e447639639c445608082da62
7;266390;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;397384c42024c5c71fdefd9450b2bcefeb194ae3d59de81ef7ef854606b5ad15;9b51d62e8207cb3bd3daae8b6ddb37649afebe25e2700c81857a2dc8583d9963
8;262342;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;0bc928a654304541cf8b8f95288218dcd64ae11c6d92c04d2554591a3b129055;c2ff2b73741fea060f7967f7e906cdd0826750d16a1f1a7dfd26f5f4cd41c33f
9;261411;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;44cc8f8ec9997b7bb95bcd8a6cb99e899756ba007ceb3541ff0a3752cc4ff5e1;b6e3f13af5e405261e92d0ce18ecdebae7b59763072affe3bc796a567fc8c70d
10;304972;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;5ed1396ba8707c3d191447b52c9192e79c87e19d136877a1743c52edcb959e3b;6a885503b8790ade74719e11f8965618e0702d2643ae9e189e11d825383f6b52
11;279865;0481263aa019de4e0c36967774f3c82b39effb389853e2cba0a5cf02ea19c1919395ee7f527830f23c9cb01ef3653309d43a240549eea30be83649c0a0a361b22c;57f5bb988607a7f8788b15651311f5ea06fe13de51a765ce1c99fcc2f2149ec2;6a885503b8790ade74719e11f8965618e0702d2643ae9e189e11d825383f6b52
