index;time[nano];pubW;privS;secret[ECDH]
0;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1866dc7e67fccb392ffa1c18b8190d69a7f2f92be8de0839a8d266f5ce940595;0
1;476866;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;098a8e51e4caa1a8db2dcadd890a8003f64c261e0f8f945223b4f0278a99615b;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
2;420700;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;114109ce12b8bd79408b590119094dac6b2e248612d23f97da0b82bcf225b726;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
3;421261;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;18317ae7d3608d447fdfeae98611315eeffa8c36bfb718daf386f0254de5897e;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
4;505550;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0f2d5782d545331712b5dfdbfa60f9c4788857337c993c94824879c589938cdc;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
5;363212;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0957b14692977150739a1f46ee9c8cb086214132570907f8a2af70ca578c57a7;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
6;480663;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0381f07ef20c6817d04dcbfd6df61df6279bc8b240eba435195b6e18cb36ad30;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
7;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;08f9b003cb1ff886d0da3d0dfabdfd1c548e0aa374969dea10cbc0f2c976fa15;0
8;442010;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1683a6a2a21b0e34c6a557ae9cc0730aaa4c84c4e55f5df549dff3ee38bf03ad;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
9;574710;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1990c8257a5de3f0f1e301fbc3dcac7f7762789ff631fbbbf884585852677c51;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
10;614123;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1d2b0c79838895a316449f5728132a1d0f4cab2bb641e9fb608fe8900cfefb;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
11;471626;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;033ffa105769be2d890a5f9026caf7ae6a46c7395e2b4f8b2b1241e2ec89a8bb;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
12;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0f176bbfbec5c7ec98e1aa3e25a1b4460e97ccfd721593ac3c41a56167a2eea5;0
13;438203;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;13996aa8640315fa170c7e5f01fcf2d68d2597b571ff87f491665dacabd86c50;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
14;454964;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;182b7dc6b51c9423644bc48cd4eb2e331fb2573f8dfdcd4402e8d1c76d60c3c1;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
15;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;022e48a85fdb71c932f7d023a360ef318be6a6db1b41d71a94fcd5058118aefc;0
16;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;036f8372c72efac32d86aaf2c7a761fdc1204962cf2430b32e8f160deaf9f9f9;0
17;477046;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;12dfd3ad20499a3ed27f76d4d5f59399c6c3219c4c5bbac4f376969375ef1b42;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
18;655982;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;193505dab39ed43da2fe82654f2db82c2767ce3fb05675abb11afe0b061fbbfb;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
19;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0c2e98d01e5bccdf7eca9f3ef7ada2894e433e90f95fecd5a2c1b5d41a158fb4;0
20;470814;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0c9dfc457d5b1df813918f09924b53aefca2c319b2ea38a44ff547e9d0127a5f;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
21;451308;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0bd782ae2ea00ac843e9cfcc29407d54493a152c7a480759e56caf8061b3a794;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
22;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;15cc997c02b5c2ea5c8105cd9a58c94b2923753b89a070b669096e11d047c4dc;0
23;446659;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0c4d233d718538f48ef5cac9936596384067fab541b570b80c0613323d19672b;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
24;430228;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0daff9f0dedb347847032b4bb5923c2ef03a1a585f432a4a6aa883a6454f71f1;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
25;468380;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;10c7cc79b4a305e56e7c0586153b99a2f70c371975260cf0ef027e990056fcf4;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
26;483108;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0817e55cd733147ad1dd39af318430ffdc6fdce271cf2a3353bdecd6ac1d5ed6;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
27;440468;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;09136d05bafcea1c53a9d1c656316ad756aabc37c559bc9f8c9c61fa9877458f;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
28;455646;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;08903108576ee5a3353e467a0de69f796250f564324032775fdb57c2f6686d1a;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
29;463561;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;12360c49daf8369acdd65cf8f1b6cd490e0c78534f032be3a71227de10d19a25;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
30;453672;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;027ab5733e02ca7f1a39afaaaf48c169183279a6afc42b69f7b93bd99eceaf5f;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
31;486825;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;09c3c59cd3991a254304827bedad4579ada60580705543d893c57a7a7b17ee79;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
32;429997;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0dcc24a344af1d21304b5b605d49949da1f4e63a1a49eddb0a208b06653981af;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
33;448983;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0dd3dfcb03e6e71a453bd2487766407e4dfa7c3d068d6a6a4d12bf256d5dc399;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
34;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0099ddc689353bd411200acbcd771fc0e42941a377e5c4062180dc0804bc8144;0
35;445436;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0358e41e763a0be92ddf0a975c1e0615e17f0e517d9ea60bac4acc024cacb3f1;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
36;431521;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;15d1080a9fb9190d704454969d70291a9726748751b234c91bf2917de4fb9529;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
37;437462;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;17e925495fcc9d2b0096fe367338ecc3a89b836f27a5e929a7ab3b029feacc82;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
38;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;045613c1750a495792c238d081ef5436b6c5b3989d5f65a2be9e274db7832d28;0
39;477287;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;056164a2d3087bc429c13a60fcf636551618040de481c8eb5243b49a80fde9c9;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
40;449364;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;02e3b4511776fb5d3db442034a4804c98461ef8dde0add5a347262abfd312134;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
41;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;01adecb1b3436327feff7a61e9206fe15848fdc109590cb643fb835dfd17b979;0
42;459282;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0a0526fcf84085ccf82df51e42498a3a74a3960027eb625804f3d1a5861525e1;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
43;452971;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0ccd5f9ad8475d7523abd8ac3a6ba29e54988415c76e1eae58bae49d43ba56b2;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
44;371137;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;03489e2767fe1e2a71c8438f367167876a0eb05ff61e97a433b50b0df944dbff;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
45;421993;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;13a6b46da1484cdf866b70dbd91cc424de63c8de0a0d909a36107b786e680f6c;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
46;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0e9c104763b470b069213ba6a590c8db651efe3c82764a4341838f79a822f848;0
47;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0317e7af14cf02d7602b4a157d09816357601bc1ed7fa9a0a62034a9b4787724;0
48;423446;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0f7a6c1624e7032e19714a4008b6582e2f84759b67f8f8de1cc02805a8f6c053;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
49;365376;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0e2dfdfc140bbac2371a6d46fca957f5b987f9a45a38b03516a26e22671c2e1b;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
50;380605;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;07bf7921dfe68e2c65c6b90296d65c439e6ee19cddd0e9f20e56f5827801c763;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
51;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;15018066b5cce6c32fdc10ac645855b3788d3f1c77dec89007cf0f2e98aedd85;0
52;347362;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0d19ce6ea37b7b8779bbfeb269711cc94ba9a20a0d41e0bcb6e521d1f139b78f;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
