index;time[nano];pubW;privS;secret[ECDH]
0;739169;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;19178e59e12c64fcc4674b8ebd21c5feaf82d3c96073ea0022499300f08a066a;ca7058917643bc8d01b9b76a9383f46a74c45e55b0e8db5e9a899483a74b237d
1;800614;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;04049f3823e33cb4ee6ef95b3fa08ece6e469e32f517462e6deb248296bf5be3;fafe9f6049a46dec03e0c5ce17b1416300a165f12480712b9da2a5b8b1e62ac4
2;741663;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0b516fb4628768ee63b05cb75a59fca347b0a6fbdfdc8831059e9efc058b4e35;66f03de65857945db745dc907b5972277235cecc34c74c77f26aaf37055d473d
3;982225;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;05c63a40f631b799e539a0b1a8e207ac55ce3b35ec522a9cdbe35fcd02dc012c;a5ff8dc0d21c58a4a8511bbc6ad2fa704bd0149ad2705a87a249ed2470c075c1
4;749397;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;05fb8fd9950c23bdec203d1868e9367c5648f47c4567ad8d51e8ce4f230cc282;7405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be4509
5;746892;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;03efe396423e7c6bbe0d4c04cc96459ccc522fc1836cccedd8a4668459b29ffa;fafe9f6049a46dec03e0c5ce17b1416300a165f12480712b9da2a5b8b1e62ac4
6;752944;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0699a4eda2d13c66148b5083f109bb89c832d8d90a7070eb127ee265958d5712;f63279500705049abfc79216c7a469e56f9bd9fd19e43f73c5ee3d91a23c850a
7;756211;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1a2b48aa691d70fd45ecc6e746f2d23a29a34c8bcb4fb0db2d9c201eb5b4205d;82edf733f6d384d367d665a5661bd4c65c41e1e7da8677e5ddb6ac5991d02a83
8;774775;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;072b4d65f6ebb9a523599a6e5ccc87405827de0cf9834949f789332ee5f3c1ed;deeac3b0c4e89b0a0818d0b25e34285b12b1ba94d80ec8b4517a10297a6ee24b
9;749879;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;531a39801983952992169a842d1f7609ef7345c35b57c07c0af73d672aa8da;0fa01f2890558f113d057cfc50739050c6e7ab2c690f90ea4863f636c0e1157b
10;742204;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;13add3b09134895a436856c78ea9626004826ebb28374a042a654a7c06ab0b5f;e18e19acd8390ef7675bd62f07def4f92517121b213c572ccc09014c861c07f2
11;821112;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;156c8b88cf694fe26c13264337bd5fde4e28008a8eb542b319687c5cac830d39;998d4a0f7e159b2045699b78c93bbc14b1a8fbc584e26a212b7c1b3f5d3d057b
12;746382;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;17d403962b90f4c375b1065d783dca73ae7696a6bcfffcc47a9527280d4e8846;91efd03fa2fb7259019d68a71b286185210dd250135f07e6ff39a7df5a667b4f
13;745810;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0aea840c5024500331663e021057b1c852c587a3df63bfb6d39d39ca1800c72b;ad35004ee274667b2df0582da384418008477453e7162927a8ca52209aebe744
14;750780;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1aead4e91b6cf0dd35d062b779ea960458eb5ed98911a4fcfa67e9910f03fc19;47fb237dffe419093c561788a2a506609a6c7672216e4ccd7ab49f791aaab2f0
15;749417;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1181bb2c777d79cf252351516684a51173bb82d0ea0544f8230453d1915663de;91efd03fa2fb7259019d68a71b286185210dd250135f07e6ff39a7df5a667b4f
16;829508;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1ee561e1896713a0821c2f34d4b17e797c2e66fc15462977c113dd75f1e39d75;05390b9aab54bfe03eb7517dba6eab6733db94a53b716e988d60a8a1358eb5d2
17;771539;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1f46fef3a0a4ad03d82f609caf0a875471f44140f37afd9235618034505d55;139b9d61806248ccc81a32cefc842fe4ef0f2cff8609e7c2534d25b0d0b6967a
18;755279;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;196ae3b3833e3b2d3769f0a14ad7748d83ff282aa3d30d6d18a6a86aef46c7bf;91efd03fa2fb7259019d68a71b286185210dd250135f07e6ff39a7df5a667b4f
19;750269;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1c10299b26e69d454b3a01e3a1fdbacc79a0b0f831cf30bd6a075551177704fe;ca7058917643bc8d01b9b76a9383f46a74c45e55b0e8db5e9a899483a74b237d
20;755700;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;03db565e701bc3522c50276239a659683276f2e1edb5773cef470cb5e2044833;1c8f144777ff9fed568e26857c9eb9af05117004dc1ee884691390edceadd0f2
21;749477;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0b6b43d86ea666ee8aaaa7be9465fc915095c547b638ee90880801784d7b6cf0;b7650412ddad8bb7e779ee27a06f17a764587ef3ea9056be3028c535085c4208
22;735261;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;16c169bcf35a5b07cd6d2ab2ab7de7ee5cae7f850501650167ccf62c14c62c70;e7d33a63840b98e392c47a9bd78b7744ed9b48f0aefa9de5b3f0ad54e904b89b
23;794282;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;11b205069d8916f5d6eb8ebd043b7f7a7639edb152e48b688c0739339b0b4588;a5ff8dc0d21c58a4a8511bbc6ad2fa704bd0149ad2705a87a249ed2470c075c1
24;0;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1a2874c3e5e557eb8797c0021cb4f4be865db794e4510f36e858efc86997922a;0
25;747023;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0434fc7ea04d0bb413224bc968ed698c35e68f7516cf66239567f488a3bd1ac3;a5a1b81cd2b67e5524f5efb60af45460e95d1e7c8e11e2570609ff3366d78d2f
26;752984;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;0ca4433bf99bc98d768fc05c85e0493079f76541ee2a62619cb2957b3bb5da34;919b93d100cc72db006adae7c3957b9c8e644d3f236fa67d097a2c1fc7e14ed8
27;810983;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;01c1f80201c4e40a492a9e0e1fafd5f5b4afe5435844d821f7a5d51ca20011de;ca7058917643bc8d01b9b76a9383f46a74c45e55b0e8db5e9a899483a74b237d
28;742494;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;439b400f00463f2de69de6f00cafc8b0ddff4989db8ebc0081da8f4cd07199;96e82f1a9747555899a9620f1c12f58cb9ec4f9544f772baeaed43e1bb8b9f41
29;746873;047405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be45096f125bf9c0e01ba8bbdc031a05d5af5b7a8e9c61b183d218a61230d3cd0227ea;1c5c06211f0fde9a9dd3fd8efc949943c4effb276e0e6813e191d7540e364bb4;7405904455b1ca2a38469ffc44fc776d89cfe720c03967921d601faca7be4509
