index;time[nano];pubW;privS;secret[ECDH]
0;515558;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2f1b4c6d108f79468916df0221b1df68d378cc6514c0a6fe323201a661c41f75;de933dd05ff082ea3b4feb9dedaf497f3fd67125161a32c4c068a14139a05764
1;474531;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;35bbb0b743aa7ed0b75d7f37d15d392e4550cc23a06407bf36257af293a20ce7;0e411d9957ca11c8afd427235d02651eae127a5a5674a5d3591044fb03002fb6
2;709743;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;01472762c47cfadc339d1cc5cc05ae2b92b264f990c8c37ff6894e3b69b3e27d;66547f4e91998fb79686091e2bfe61de1d378b502d87802c31445f32a6ceda8d
3;750730;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;3e899817d60b8bde6b8b8ba35a1a61bba224d1793090de811a90c21334d18762;2e1b06fd70d6bc25f950f257d859c8871ce9b33ae66b3eb7efdbb5431cc2e267
4;502314;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;25ff2beeacf61b07fc3eb7d67f2d48dc6f745c0a80eedf4fc8c5f8355d51f907;0e7de0ac478d77e62a46edd257f492800ce7c1a578cfb4505201b16066239031
5;534463;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;1d85033d95974e89b8eca258aec4d23b78453063d1e03a49fe24b792e8987976;d4a12f259463bd9fe82b1f64fc087a7b459fde80ea278243cd6d5238ff37c388
6;549222;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;217a1c063e7c83d48bdb00a2c79452d4f4f6e011e77c0364ac96ca1ce662d555;cecd9999104985817de5f5ce078eb8c835746f88315e2765fff9f52827dd81dd
7;625966;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2a0283914d31ba3b70fe26ac40cf11aba729478cbdc4b3d3bed3a27f2d7adb36;f6bc9fc7fe78571979e45fb57c521998c851dae7c5d018056572aee34c65aaed
8;527801;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2d3eac566d2d1d12025a2469fe62294023c874503541824fa773b8fbf3d6421a;0e7de0ac478d77e62a46edd257f492800ce7c1a578cfb4505201b16066239031
9;522070;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;30dc1e4c8b657684d64ef71fca3001d05716f4b172761270937df459ee582ab5;fe90da1e2c360d06228dc4a6c69591df5f0e71c609cb240916dfab7df31a5a9c
10;645352;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;3f9be28f534f1584895cd08232bf9d6928e358f8c2e0e7116e81dd29d7a494e6;ad016a4007efc65e41ca6d74f30686a8c9c2191aed15e251ed7fed6e5c858746
11;511310;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;0c14526c2a08ab4d423e7c2f1f358b033583a9b5bb5b8acfa27c68efce7e24a6;cb3ee9b4a8247cdd6d1878e04f90966ae1c15a06f232104b025d3b113a399201
12;502063;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2e56512e31660fb10c764f7eb5a2531f00b6bc0a52889cf08258bf87d5cc4c54;14197df870530f1165d4e82ab21b624540d0e6a28469cb43aac8877b02799bf5
13;522261;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;1b9a74325623e98b6d66afe61c7daf54a2354f92e4a8894a547a7a8c4b3fd910;cfb39ebd41298eb918d11023026bee13bcbb4c9a69c085fba61f1eeac799594e
14;508515;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2a21bb152ddf86a5f0a8296996b5d87314f5e6db16f7516c80810d6836350b1c;925f4c52dea778b8c97a5d5b01e95b6a6f10c528e670840f8961005a43b50c71
15;501963;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;275a33f676a3bee0451041503fe143aa09815bddce588fc77a86b76f143e34e4;cb11819369be0994ea982c6247b61b99db442826a0fbd0ee4fffd6db93e0bc8e
16;758024;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;22646ce2e55d678b000ea774ab3d2d844f567d5afaea015173524162206bcaf4;0f2d52d66a66a6c3b06a4e32baee76014c73e346445648d4b14f3edcfd053753
17;497805;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;019ddfbc3d645f59d72f47f3648dfa453e18f4508ebf006dbe0460c56fef4e93;05deffb783582af509fe843c197c03c991610b016d837f989bb8fd0194764a2c
18;500780;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;093be1627308d099d8151b915082fe977f1574bbd80e0d2e07701101d3547dca;d9011fd405e22737cee4766e3ad6d65a7e8521a5966c42bb485542af7ae8a4d4
19;505228;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;3d0679466cda4ddfd68f9f978a0a09fa00c6235ef7e0e97e9494dfe7c515912f;1f5a507fa047e71d10cd8b27d1f48097f44eb46fa0dfed44d0789b3c2e69bef6
20;498025;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;1dce3b1215c0fb0d388e9957e1e56b916b0309459c369c8391a2fc788512e4ab;3765b6007563d27db04d68ecb8b3951d7020f28ecdd2bfb2e5ab5fc54e9a68eb
21;499799;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;2e984d82b18d7b427cafe97f2f11e4ddba82fbfc8afd96ae79413be290dd715b;5997c8fc18d77861c64e475f5cdad12c2e792c9b9c8c255f8072d2a2c32d8a4e
22;491613;04351f43dce3f06599d59d5afede421c3490a11e173a432072de8a81080ee7e248983efbca5e57eaf38a6443b7983ba5c402e2d141d0c0d79df27ba01073b0e906;1c6a2d9e189fc241b184aa05ebe1643ea29d4541782acb09320601fbd0491f60;b6ceb85508f657524a1ef4c19e54e318a81ea2ceadda7b6de75361215aa9862c
