success;error;signature;valid;data;nonce;priv;pub;curve;params;apdu;sws
1;0;30440220620ab289b8a59ee188aff075efbccfa9a8428d658a4267fff8040bdb4adfb99002203f1d4e937df8aa007f61a5190fee8090bcedac75102f6e46c22ccc84868af5a1;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0xa0b6f7b1fc2ecab1866378388bff88c7956cc54acda74e3e153dbe2d57c62b52;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;30440220620ab289b8a59ee188aff075efbccfa9a8428d658a4267fff8040bdb4adfb99002203f1d4e937df8aa007f61a5190fee8090bcedac75102f6e46c22ccc84868af5a1;9000004630440220620ab289b8a59ee188aff075efbccfa9a8428d658a4267fff8040bdb4adfb99002203f1d4e937df8aa007f61a5190fee8090bcedac75102f6e46c22ccc84868af5a1;36864
1;0;3046022100a7cafd98b8d28a5a996c2974c2fce87467704b120b8bab247102affe730719df0221009972e57e7954f39a10705a6b1e01d1d0a846115703686e8ab1840ee7c73382fd;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x3997f63200b7720903c83a8cb28db7f9f5558e3ef7a235aafaad5556b0c2fa07;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;3046022100a7cafd98b8d28a5a996c2974c2fce87467704b120b8bab247102affe730719df0221009972e57e7954f39a10705a6b1e01d1d0a846115703686e8ab1840ee7c73382fd;900000483046022100a7cafd98b8d28a5a996c2974c2fce87467704b120b8bab247102affe730719df0221009972e57e7954f39a10705a6b1e01d1d0a846115703686e8ab1840ee7c73382fd;36864
1;0;304402205dadb93d5e5dadb6de25338e25876027b99bad12c036102d73be8f3af0d90003022004c04d37884cdea24497807c640bcc259388136c30dc4e16ee39d2742604ab11;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x504f47078c07d0d79595e9eb3bf0b093bbac9dcc521b85f7c972dcd84e6145bc;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304402205dadb93d5e5dadb6de25338e25876027b99bad12c036102d73be8f3af0d90003022004c04d37884cdea24497807c640bcc259388136c30dc4e16ee39d2742604ab11;90000046304402205dadb93d5e5dadb6de25338e25876027b99bad12c036102d73be8f3af0d90003022004c04d37884cdea24497807c640bcc259388136c30dc4e16ee39d2742604ab11;36864
1;0;3045022100908e0d85f270c723f55f1c1bbed4e96e6988983d13744b5b67afbeacf6b555a7022002107a464385f9f6a6d9432eefb79f5db565dac7a71f2b53b581bce79f0a57ac;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x1bd74a150ec0440cdb64334ab389dfc5795b0c61ea071300382f6496d8f1a5b9;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;3045022100908e0d85f270c723f55f1c1bbed4e96e6988983d13744b5b67afbeacf6b555a7022002107a464385f9f6a6d9432eefb79f5db565dac7a71f2b53b581bce79f0a57ac;900000473045022100908e0d85f270c723f55f1c1bbed4e96e6988983d13744b5b67afbeacf6b555a7022002107a464385f9f6a6d9432eefb79f5db565dac7a71f2b53b581bce79f0a57ac;36864
1;0;304502206a4454220ac41b7ab54ea1a8440bee52fbe032eea3deb1724e2e7f41103d667f022100a9f399a7ee8a0b340039e0fa6970409c7f93dfe6f1a870d75846de83e9995109;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x3cca69126214b70811e233dcd24897b0213b403e0154fbcd99fa2f7f3b80f52c;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304502206a4454220ac41b7ab54ea1a8440bee52fbe032eea3deb1724e2e7f41103d667f022100a9f399a7ee8a0b340039e0fa6970409c7f93dfe6f1a870d75846de83e9995109;90000047304502206a4454220ac41b7ab54ea1a8440bee52fbe032eea3deb1724e2e7f41103d667f022100a9f399a7ee8a0b340039e0fa6970409c7f93dfe6f1a870d75846de83e9995109;36864
1;0;30450221008e40f0593fe882152fd024c3dd0214ecc511e57113e77250555a82a949f20a2902205ac0bd0cd543dd58be38762ae5295f0a3feca9ea6f6d3cf81f269fff1b9b376e;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x2b582b58ad207d7bb36137c5ff3b03b516690b4483c67d32ac6201bedf6e9be;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;30450221008e40f0593fe882152fd024c3dd0214ecc511e57113e77250555a82a949f20a2902205ac0bd0cd543dd58be38762ae5295f0a3feca9ea6f6d3cf81f269fff1b9b376e;9000004730450221008e40f0593fe882152fd024c3dd0214ecc511e57113e77250555a82a949f20a2902205ac0bd0cd543dd58be38762ae5295f0a3feca9ea6f6d3cf81f269fff1b9b376e;36864
1;0;304402204e920d0108d3f5de090a11dd7f98e0b113a2e947d7d43ad53a92492a3a050fa102207b890ffc01fe34fbc36576830c1599328d88208337c6b0b7f059cfa74222bbcb;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x36c8feb24891996bbab4636a617d96418286e662608301ae3d54e206d16415a2;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304402204e920d0108d3f5de090a11dd7f98e0b113a2e947d7d43ad53a92492a3a050fa102207b890ffc01fe34fbc36576830c1599328d88208337c6b0b7f059cfa74222bbcb;90000046304402204e920d0108d3f5de090a11dd7f98e0b113a2e947d7d43ad53a92492a3a050fa102207b890ffc01fe34fbc36576830c1599328d88208337c6b0b7f059cfa74222bbcb;36864
1;0;304502205b8dbd6a07e2f9b8ad0a47f90082cc6d64af1e1d6d341e98ff40871d4da6a57a02210080a7a6508121f51946c5b045c1c588873d0064fa2eb6f1db849d2bbffc517220;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x6dd925c1aedc6e167189f689d149eff30bb4711e36f574613bb73fa325eaaeda;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304502205b8dbd6a07e2f9b8ad0a47f90082cc6d64af1e1d6d341e98ff40871d4da6a57a02210080a7a6508121f51946c5b045c1c588873d0064fa2eb6f1db849d2bbffc517220;90000047304502205b8dbd6a07e2f9b8ad0a47f90082cc6d64af1e1d6d341e98ff40871d4da6a57a02210080a7a6508121f51946c5b045c1c588873d0064fa2eb6f1db849d2bbffc517220;36864
1;0;304502203444f9e98bd49c9da1c538c2f424832bf3daca2fe9e786f48212012b3a5d65fd022100a8bacd788c1bacb1331db3f3c05a5cd2f23fbe3798d1392093c1e418e45f2bb7;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x89bfb1d177dd5210a4864ef1d7ff7a794c76227af0cb3a834c50a0ba44fe13aa;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304502203444f9e98bd49c9da1c538c2f424832bf3daca2fe9e786f48212012b3a5d65fd022100a8bacd788c1bacb1331db3f3c05a5cd2f23fbe3798d1392093c1e418e45f2bb7;90000047304502203444f9e98bd49c9da1c538c2f424832bf3daca2fe9e786f48212012b3a5d65fd022100a8bacd788c1bacb1331db3f3c05a5cd2f23fbe3798d1392093c1e418e45f2bb7;36864
1;0;304402207e0cbfdff50c184e5bcffb1bc886d170075c8643ddf2645dab8990ec47fd7b7f022012a00956c7b98733049b634500fa626dc726300e3044f9a8a5ed5db5152e0116;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x3149234f2e7d18436349a838b804d1e3f9570bc6ecffe0fa7c1c021249104986;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;045ba292c715cf348f93a035e01c45a7f2b7b735a8a3133663259f93e5cd7fb00e14868d4c2ab4273b42cfd085936e4a1b3b8efd63d6bddee01548a4e0cd185387;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5799,0x01;304402207e0cbfdff50c184e5bcffb1bc886d170075c8643ddf2645dab8990ec47fd7b7f022012a00956c7b98733049b634500fa626dc726300e3044f9a8a5ed5db5152e0116;90000046304402207e0cbfdff50c184e5bcffb1bc886d170075c8643ddf2645dab8990ec47fd7b7f022012a00956c7b98733049b634500fa626dc726300e3044f9a8a5ed5db5152e0116;36864
