success;error;signature;valid;data;nonce;priv;pub;curve;params;apdu;sws
1;0;3044022067b7861c037533e1bbfec0087855d6a5dee2068b9acac2b98a46820d84a7cfa002203b99a8d0781a297a48c82932926e207c9ee31da5ec04cb09470fa350eee3d346;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00abe3f14b54556e0fcaa33f34bc4faf2d0dcf677a1da14ac13ea8d7c43880db43;171724bf5274c76c0d0a22e6b03ca20c7a08ed850b5853b182d8356b0877feba;044972b30961c0d8176bfb33b4469b9918af4a7fd31089d65439ad1efd0bdf1f3122106c590279a976621abda45eeb79e94728b4f847d8a3bea3c9050e454b1989;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100927b7fbf88a7f58035ed243d5235d734e3cd3916e107a5ccabfba3a5ba4be1e10220040321284309adbd323c66c33f70602f21033051ce2c9b694c511870f347a90b;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00b14a1a3ca09cb3e67e24aeef3da9e54cfd8220865fcf8df718aec585943ad0ae;394f04376f93b792c847ef81273feb944d8695a82a6aa4d1cb0bc9beae7633ef;041fc8a1c425e0f6f812ebfcea44a7e231c70cd0b478720ca83ec565a34be917199e45841ff9d6a9450190c2683a25c08ebbf04f86cd9f6a293c9edc7a0fffb3c8;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;304402203b208cc5e4f2e647ad5213d0007e07c8027a3fdbed7b1625e298df53651a91c802205f7e34e4dc973c129f622fa1d09e8576749f85a35c19e3c8e375f610ad01deca;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00977867a0e59c0b98ed0f6fc0557b632a87b54944c1dc54f834b9d8b78b27280a;7e02f73d40fdfd7b9ec31a67f17312b97c05f21589a9ec0f91e3eb4815d24aba;040fb808ff9d1ad967c519e11b2aa79df93e03f1d414d72510fc48371ee53bd8a1546e5fa7a34da9fe3d653c7f420382a234d4f9b68e310eb0fc6dd5c82143d125;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;30450220327fba7d86b379d6a2cc1171e764d3e9c42c4c743cf19d4a0c0bfb3e43bd72b20221008c0423335ca8b369f933056b76df14eb4a9f6e3cf9222fdc9389f94790208fdd;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;242a778f67c6385c876f3f6d1e3d37eec488160f207dcf0a0413a86862112095;0b1034dc4981e9d3a07db160a620c0449cf4f775b17d15f941679a005ace7ee1;046315355cd350d2c72abb2e2751c7de56449423f47726306a75023f4783bc8dbbb64b3da47f3ef425530b9cb9c737dd1e9ab3a701f26cd3237cc7c621b818338c;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;304402203db75a532211b1985f09df95d7c242adf00efec4ed7e117b1a024311b011377902205835f7d41d3797280f599672125086e3dd0df58442351262108dda93b5eeae44;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00c63e827c2f493ea662559613f2afc34784cdd649d529a34184c8a66c2fff588f;2d28850efc163007c60f96df2c25b27d5c4f683cbde2ef8453c5995f433da097;049a7ca34f23e4906c4ef2399f1ae7f23ae5e289eeaa8cfa6dca1c9e301c68614313feb9f60db7ce662c5bfa96b5979773f32c8bd3620052ab9b2f109634174f43;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3046022100a9f88393ff32e5c9d4e1863e08b195ad8f1e628daa133799e61f7cec853d396b02210097ccb41768ae58cd8772b2f0c7d625805b84507559b82014679b336eb1f76894;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00b9aa5d173313ef27d621811718f65d7d2fc294dbdf0ad973df9f33764bcdf0f5;9ddd56ad83a00b153941f85e81bec7551d3dff0accf34ec117283a7837e09513;043f713b646939bebf6f27cba6ff2efa810deca32e8bf1d613775811c27672528487628922037f63fcf3b805633e1052352a37be3cdc2a700da3c7af813fb74dc0;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;30440220254096aec5104578ca3bf32e7ab60a639df496458798815aeb75c4bbc880114102202f7389dd72b9362a64c1850ccdfeeb15255573db2d4a9c6039aa462bed2959aa;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00c2791fe8a95b41f462f0e2b92b6c4709d4bf70253d430342f4a959b19c931ea8;3f4fa7bd00915fff605d3011910540276119b9bbd5919bd265bec7be794d7814;043aa77b63cd7951833a67d295e3b461c9b7c977285d1a3fef29a9a0b7b5c61cfd6c0e78688d395d91ee7593e26cdfc2ee3ebd9392071a42d5fac62ec1f7ea1d5c;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;30450221008ec6f0ab5810b5c6ad5368232c089522a34e9b960a96d255cea17de48c9fe019022068c545fe8f1dddf1835697f33c99cc0ab8d549821fd1d9826748502185bd4f00;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;3b2229e7852c904a072e9c91c01d16e6c3edd21c64b3e7e289d1e8b4a842e1cd;79a8f854a48ea06f2201535ae0c80073dc44e1bcff105118c11118f758f4cf59;04b3ec5031a8cdaad256832ce2dcd55915271906eeac6b1619dee5eba7a277f1141da7eacc3d7b5a3aadf24186d2d791f7736c326d1c9bcd8fa890db7640cdf330;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100c3b0d42a32f630857c0bb4f1b6c6a0dfd2ecac4993976318fdc767adc91ad06f02202378a0825f700e297b46fbb00cbbcdd07cde806799cbda7add44a90c08bd26cb;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;6b8fec2eda5590d6abaf8ff1b2a1e0ae3845a05c4778e20885e04a067c87b53d;add32c4f4a75be56369b0dfae6c4d6b97d1a735e2f5dbe9ce6f9ad2cbfa2ede2;043eefefe54df8e2daf7092cdc6a3578f9c80df7a7c01fb586d7eb986b45f6ee408e8e413f823676ab6a3f5268e6230d58279572925e46baa40f401c72b8413a3e;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022030664fbba7539d97b8bd34636ab5cbfea18b9df603b175f8ae07da070ed6fcf70221008e53019582daddf95dcd738ebfb6b02ec02f7cd13fcbb881f4af687d6f94b010;1;f4c5d95d21c61cd02e4d21a65e81e69f1191dcfa53f75d9c6c5b9c4154def44c;00a7e61cb09032ebbc3185c68de32fb357fcd6829479f8f9af1eadb27a00a6c629;0020581ebad7fd896a9d981c9e4eaf420d172f02f18f01911f3350ca22bba784;041667eaf19214a5d2f9fbd9afd0d397c7e482cb34a5d138dca12e11918c98ccd7bbeac9b2cf63a3e05d04471bac4b500836cee126184622783f0473413460d0a0;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
