success;error;priv;pub;curve;params;apdu;sws
1;0;0x66fe3d4742a3d02aab269bfa9cba721fa62a5e0e6a841e075d3a5c903eb0a469;04e8988364dba1d39a5132c59bd7ccbbc51a9249901d6335479d56189c20991e18cae2b5132f81b4b779fb9af9bde7d6c1df94adb76301411b79bda575d0364825;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xf0f14b38ae5a824b2cce4d30e9ff3da1dbf812c3e340ca29b5e7e2e082717f7c;04d12c1fae334e278f2f4f04657c1f476313f197480cf0cc1c62de960e32bd1f84a9c50367c0ed91aa1dba7baa4680d6923d8df67990467b007e050c182a0a39a8;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xe54031d4fb0809e02f1591fb9f0fb14407dffe3ee6cda68b1812eae86c3fa5a4;047d3be3e9e503fd41fcc84fe7cd75323a02f7ba9a4c74c3fd3734a57c1b8e62d66fe1280639c3736f712385d608c5039253a5f5968968c602b216a3b4445052b2;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xdac04f209cb3f95a5aafe80c12a71c252bffada35d98281affebafc77a765547;04608e277b57546e78307fa824fb0657b6e37347c5bf028f2f6376bbf61988c939e3d57d7b9c040b51aa70299bfdd029ff5e7f394996b5c517a023127be87e2904;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xb080143da23c58bab254be053158860efdd762e68f7b4982ad5b4dab983a6d9a;0421003f42f7e7b62a5159a2e2e9a350e99f566d800ac0681cecc06390aa886b04b817628f1b1cc81a3022689a179c2363328dd7811e6ed462e5236dea544edc62;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0x67e8a348c4ef493dd085c58159b62c7a54526b7ac911e29980175fe4bc68e991;040dc644518baeac5faaa4bf378cea760a1ba6552c3fb29badced1bf9550b9e5ba7caec05318f111e087bd5d2a5686f72c5e2fbb0ea23b5521b8fc72331d73ce87;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0x5f32271894ef51784bd10e8fa8b1b77e3c8ace5a48725aeacbd6c79e3cb2f57f;04e3ca5c0871d9323f8391aa7bc837bacf3f42100ccb46435ad8631d1c7781ee5c2b9418eb6d6477b33ba0d729f9db45df9d52aca95bee474806ca46c6f9485013;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xb5e871c050ea44fadeff943e864048c1ab04425d983f18f40d856bbfd203ad27;049fb9c5679a1add026dfb87375fe3337b4a08f6b6a2289913a3d3097c72911b714883c9eb24fff9026a0e6932362342cff895353534414817beabb2a53f512aa1;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0xbd8cdead33424fe1124cc64c2ec34c37ce9e8556fa462ab1bcfe78709c0fb8c1;04a725e356ab2df5e7242ff0b162aba23f4dfdd2fb79cb1631ce0bfcfc8b275f1df3907c7b77268df8222208d561a1ea9e9c922022d360680d0fee2693cb6084a4;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
1;0;0x34d2095c95fa9b073d02b698923b0383e9f97653d7930b2cf6eaad4b7ab74aef;042715ac81a184fe32d98806036cf72d474a257e5dc54a6e6f55d6200f76c09daae1115090ec11bb1182c14ccebd00fe7b27c2a79f81cf5b25b1783ceab5c519bb;0xfa15858493afb04414b0a87ff990d6bba47069cd4db2519d46885f7b2b7195c7,0x0cf8cd8f8a5dd30b6a14415c4aa753b1d0f09d4d2752fa07a796a58e3d2ba6ba,0x381d2f62139ccf99eba7a4d1d441e1b590fd3bee491d69113d09e5451e2d21ab,0x91ebd4577e1e8f7de168240e2282c7e8b8e84ab021452360d2d6217fd0db9b50,0xa9c2771f06ff6cb451892223880460310bb702275d37a8fe31f20f8da5c0550c,0xfa15858493afb04414b0a87ff990d6bb9c60b21d848bda4cb651578c4cf074a9,0x01;;9000;36864
