index;time[nano];pubW;privS;secret[ECDH]
0;844135;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;00a4b7e16d95793acac9ccd429813261ed14d6583ee04794fab13b7d00a6fb2f;d81b57e5e8340ee43d0b76c20f856c0e0d062822765e408c261020f9ed1a13ca
1;868381;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;016871df26203e4b76e3b45a37cf40ab7952ef23e996b42c4cb97d658592d094;e2b1e745a931b86ffad97582b515d7bf4970bc6ea50c301940f8eaef03c1f50c
2;847421;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;55dd5dd96c545a269a59837fb1a4443694e3dc2f60cbce91245e6621df4f4c;7e76a8fb727a6400b1d82e04dd1f667ad76c2885982aed7339dbe6afeeffee4a
3;851940;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;00da75885367b6c5b923ecf53d032d44a39ef7a747d6f4174584be5e1dd530b5;6c0714602680156ae2b83e6389a38b63906561d3faea062a3bd27e4428ca8740
4;935046;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;019aed71251d8bd31bb55f648978c16972115176a70c5526e26c7148ebc1e1e7;2e9018a691ad79662dbbff5463832ead9c5fba614db73fead685f76c2a8adc24
5;849956;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;010a8a2661f2e7fc4ffda335a4b064d9e402ffe3610e42ba6c0c34698565b2da;3b83ffc348e00b4987789c9afd671676db770d738e88e91d306b22a0f602512a
6;841951;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;018941bcc85d49a2f0e11b2123eb7f650779a5f3f92ab67073dd4121c7ec54f1;02c1fa5bbb8faef10df7abfb884a0d86730dfccd7ee6e17191431e2219b83b24
7;861228;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;013c986334bd078f8534314510e0d05b5aa239d04a22ec3e4a23ca15c930b65e;657d3e4eb0897007521809bbdc71acb3d7e835264543bab59316b5e5637b67cf
8;886816;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;00bfbcfc6ca56b0d623c0d53742887e36ebe02d9a44887f6f9a528b574d4cce7;2ba45fe4c621b4443a5f7a3059b82b39a5ae491b6753449791ab0940dfe62536
9;843434;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;0157366c4eb05c1f0fff3ec8868a305d33a7d2f2c12d66e5b7042d79ab03a332;aaf4a42674038a4104b0fc756baf06555293a9c317fd4f572bd955b8112b693a
10;854134;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;7fd97057afc1d510074359512df5297805d2fccb067ce934e51972b1d96ac2;657d3e4eb0897007521809bbdc71acb3d7e835264543bab59316b5e5637b67cf
