index;time[nano];pubW;privS;secret[ECDH]
0;816885;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;0a26dcf7b349aadf22241b0fe515af105d5584c08fc6abf9f519b8d3a9a89b;3a547776d5a3677fda26b914e639d09390838343a878de73bc7f818e289b1235
1;816744;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;014012a4b4b095375cd790eccf9f612ee921b2532bbc1fb336e1380484059e;9d63d3acce1522bdb45224c3cc82e930a94b7ef9838acb62831bd4dbe12f1b9c
2;840739;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;04fe9a639c3bc9788062ce2e6ac4d8b3d5628a2a703e29b49b51fe7ed73d28;0e79ac34bd56f443d54be7d4a779735c20a4f97e18ca6d0659d662525b02584f
3;1182200;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;009b3f0c642cda8eabe4905b00cab16d8367086802775a3f9b94f010087ba0;af8ac97c116be32647a9deacd39d69192393da71070a9a787c44d4c05c6b719e
4;825450;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;04dc2fb4d3ef72b26d7e250f0dcd07c987568b42f9598dea81239812112112;7cd090634fae60a76b471a8417a4b84fcdc83605312224aaf18ea0402f304e91
5;833646;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;05bb494a424a70bf5a963a90374f708a41d3d056ba133c966bd188281545e9;df44a3538cf2db9341bf8036578ee21c5fc4e54a668d31b8c58dc2e3bbd90f95
6;825270;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;00d337b31352066e18b75c3b767343c77fdf16ff583e5d3a40c0361be5b733;58412dffb15a39a2ae4976d42d923c8e1aab636823e2ccf020eb07f2c530a4d6
7;878981;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;0233998a0c27fce1e424886d192648d0b73980d87a0a7c88db851a8572c3d9;924c4ea2b3e08b93d895db2dba64c0f804def4d2cc681f38a79d6c4027f3b874
8;824598;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;099caffc8457fc4abdcfda1bbd73c1ad7b411e7befeda54ed149f1ca355294;6a149b95f3834215391f454e9ccd89ea1f56165238c30770291ac5698b9b847e
9;860035;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;00df59cda241676a04bed31b382a2329e2b0b7fc570282b9353a647642edbb;f7b6c560e41c93109862e8c386818d08e196cbbdd2c670930ad13112571914ee
