index;time[nano];pubW;privS;secret[ECDH]
0;750349;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;0443f3d70dccb1e83d1c5bc9de3416d5905c1a1a60c7a0a75c640e8dc9905790;01fa1851424ac19a4c2de5a09a06d26f17c5f96cc23a89895032c992f992012b
1;758825;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;0227cffe96899b1ce92e1d398acc37194e228faaf961b8dc8e0dbe01cfa0ec09;44722e6a428e54a3bd685d20de4e7ed86dae3c38bc873e8c8a49dfba37576141
2;807336;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;039aac69e857d071c750688775cff5bba4a7b68ea23b454e18ea4b4627b00c47;09727bf94b0970de0971da8b99a83bca72506f97a9039cc3844b7fa90ddfea45
3;1059760;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;0375d31ec4526a0a1715b5bb8ff918d40c9dbd31b2fdda951b4f66b59a420461;1f6e71371a50edf0a8d0ad53e5d4bafe6f1f70527c377f1c3c450a1ff86a82ef
4;811074;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;0439b642a5219679ad3228ad729139b877f2d15f7e1db17bc03524116b3aee89;ae698746ce32835846fcd05c25cce9f4a7e27cc1dd7529eec9cc1886b5062bf3
5;792498;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;05ff0db0ff957f095cda8a826299115ce37631916e978efddc18f06d17ed139d;c46576b42bfd42f1645c4210ec1cb348b37c766c858d239cc022e5fb87cc785f
6;787810;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;00b676eda4b884363efb435aa53a56366de18fb88b7cae9013a79926b87e49f9;01fa1851424ac19a4c2de5a09a06d26f17c5f96cc23a89895032c992f992012b
7;803058;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;04e216e5881bd4d0f92664093c4087faa86e8ca50605cd2aee88729e9477f631;2d818bc45b329590995b2e685ace3c1c0e98306ea8117121197733c22b55272e
8;788451;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;03b7d766b9ab8a4c4bbb8419b28a5a6fff5f9b6e67aed4520be40f23710df6b3;c416227071030949686aadd55f9c762d792a6ab852470e9c9961cc47e8ecb801
9;801957;04004de812700bc95a04975f89bc0f6981e71a003ee72d09aa82a9a5bd8570b02b5b591897cc2c01346d2a3c09214bcb4d10e46dd0fe19eb9dfbc6cb81dd9eb2b7;053f9845cb31f207fe21c773524de45bac6143c08ff3e2d68238bf1abbdd8ca2;c416227071030949686aadd55f9c762d792a6ab852470e9c9961cc47e8ecb801
