index;time[nano];pubW;privS;secret[ECDH]
0;901043;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;00bf4881961ac19da88fdcd703b880af275efeb11363ce4df53096f19d04aec1;67bcb37af1c1cb0869ceecdb2dc54350cd01d58a018235069ed33974f565d990
1;825080;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;6c6ad6626d9b3b34888baee328c266bee1ec26f28d5a694e30371fd6bda2bb;ced825d80abbce0ed69a30e8098ade1c968e2b1d0e30d14eac0184b6ca3c526f
2;840478;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;0090be6ff9ff03511ee7d66b48fc4863216153eebb6405d47ba5462af05e6171;a52612a918ce13ebeb674631561de18198fb1f8b36661b0cf6b771b63ea5609d
3;834227;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;00b2c1bf5c3064e0c58f98e4ebb04e7d2cb172c97125a502f42d2a839d52b512;256f05e48726c76a285ed6a4ec6e2680015ade324b545bcc7ba9e51bbb58763b
4;854034;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;00ace807aab2c80042bd86eb24a28e0913c1d822176b1ec322d6bc9b33b1f541;016d019040075d405948ae5813558f2a48d3220c77d361fef4920b8f43dd30c7
5;856899;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;0ab53f88b5692a3be749239d6b5c0f3e0c5a0860c8d4dbb5082363f1ef7031;3b06a2be970993a872221a44ccd87f98d4cddeab630abaee2ec4fe5c81bb18ba
6;821203;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;00d34c24c8349be113da814628b7298fc638bb1660a59d8e3aee1c17a78f3997;17fa9909f1e1ebe3ef92c4cfe9deafa15acdefcac02e3feaad6b3987dddd843e
7;852642;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;47dea5263c9c596e26769921346def1e6363b721b71a013ace950db3e67818;02329d7e30d40c9bf60ed6b45705a636f96ca5387b13791755f50fa49f7df7c5
8;831872;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;0b31e410a26fe0c1b1255e346ec31e4ed54d875ae63f826a7609bc5d76f804;17fa9909f1e1ebe3ef92c4cfe9deafa15acdefcac02e3feaad6b3987dddd843e
9;821513;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;00a50ff18fc9a5c713fd4c5b2e843fbd0e84b86b8078f096b5e9776f53bab12a;992a9294a9ca9ec86b1853592b296469dd04736609da01123b3d530b9ae10c0e
10;856960;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;053b7ccc7dfb6af2f2d9f2a61ec77441cef01936f744795ba2b00e4419c2e6;a1d936d92e9690f89630d6b1d051cf863754aab75348e92c31da34237c8265d4
11;864694;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;7f33334e788b6820c6e94a98b768a55177d4f6ae2738ba354f0bf02bf14f11;5122d6120733593022de0185624a08c5529ec41e786557f48006644c0453c1a8
12;807447;042f6e45887af9cd331f9e0306c9143378271da4cb0068ac6170ec427949d37d5755370714307d93fbfab6b1abb0538671eecf324f7c73ec2062fbfc811ba6cc9f;670e2eb96de6c6dde3472e59881f2da717f0ca411c6c660f87aff8589b7833;e3fd2aba9d58a847afce8e1cd6e5af34759f6faf7d24cd8bd011c3eb5532c467
