success;error;secret[SHA1];priv;pub;curve;params;apdu;sws
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
1;0;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0484b6dcb575636be57f9fa6a9318d8c6ba3828f10a84fbb516037b96618616588c2559ca53354a71d3fd428d69cfda220ff95c61f364465b34fb5d5801a474d2b;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;d7e68076d20a44ccd2acf229dbff3df64c6dc45a;90000014d7e68076d20a44ccd2acf229dbff3df64c6dc45a;36864
