success;error;priv;pub;curve;params;apdu;sws
1;0;0x620704ccfaa5f3fd4432729b187e965b3cd258cacf552f1aa41bf07cf1bce56a;048589d4d13014a32761db14cf247ac78aecebe53bde360e1b1be5727148164bc5c1a08a2dd122f4d0d36a84ecb7f6e3b35ac0035ec9ef33bc4096ed729edc1436;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x3e8d8e042e8105b1daa84997d471da4e013905e87a9c6b1f6ff18438367e5e4f;049b25337f06371aa2c000ef0b804f5f337cb054fd13020ebb24487ffe1339797f64231abe9e9700c09db6c3207e32ce9b9e7c2ea5ae30e78a804fe6ced490aa67;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x5ad906a157af77f4074236d7618b62c70858901f05ca3eef5d2bf6430fcee68b;04ae5046667c515f20dd50ff760835b3f93fb5301ca1e52cb90fbf53f45fead1210fa43bddd69bdeda5a1a68e394af8dd5463453cc6772d6007c181181cbf925b9;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x79b346be6a828f58bfaad25fe9ba52c1fd464aa44284c0de450e03f70165af4b;046602508df200b2a20e9c52a6e8216191f7bc6d7acb51274ab7697963dc2efcc9839f4b24aae17d21a8ac0ae4809dbb4be50df01915451184fde25715efcf80d2;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x495beafe76a9441c721b94c19005a27e719bb31c16481fd6b1c8e94743a1c93e;041aa1a35ac37797683383141d1ad4bd57bb7b5d7022a604f5b8491d101217b8d3069ecf56009dc74f1c59e38c3870bcc0b3c6253b8a1e495a557dff4e42f23274;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0xac6b4b2049a2d3c238644e1dfb57d49e9871b526185c91f5e98d8015e15d9cef;0427a97c15f7132b84192843f70289001f5005c19cbf9dbacb169c0c821c58f9332e8c92ff811b692fd9c9226ac6a48d094294b2497bd11ec80d837bf8e3e4a2c3;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x4d0d64e7853dd23f98c2aebb2c8a8fa7a2530ce4533eed63dd6a04ec0826253b;046f251c5e5abf61c483102b74744c60ab1ecd893619d2cddd1e13a9a22442f3e957910520424f76c07f44b526ea8987c170482635d2c5177f67ddace12499cc9e;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x383344f7638cc843534858919b3727375365d4bcd01227235629623e3034fbec;043c4be8563fee3117564c7ede0601d1be50cef2fa7a8d0d218ef21af03a0bbb643eb652e56cd372fc323b4f409e3f8488d638329a4a57dcd1824d798ad43057c8;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x1378e6e224da8d93c18db11b6d50b4fe351d7d6aaf8d6380cc4e16f5e11418fd;0409e3a76ea4d5ad45e35c110d374090921617b7cc33ddf7d153eef0b4aa261ba217491c04c2b5f872d657762e12ccd41939988f770d8b88d95a36e47d29b0b831;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x95be6bd0912d63b9212ab11d8340626dee942f62d4211b23c5bebfae4e6f676;048554e3c1fbbe7784e639ca2ae4b53c7189fe92bf90bfb9e6ac7c0e79ad29f9d54d10b5f25b0bedc795f91ebd9526a84afe5909a3206aa62da67f5c78abce94a3;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
