success;error;priv;pub;curve;params;apdu;sws
1;0;0x3d1584f48388fb2152d91a2e962aedbe814e0cf754795db89724b13ae220361d;048f81bfee61cfe9a537c8d75701a1ae590792658705d66094b3b528ac6f631d0bcd47d8ba56f912d33c5e0b4fb39914423ddd54cc76d22cf379658d0422eb44e9;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0x6781622e44b88608583142f57bb08593c3f8b1d9d52d2828db876dbf0d9ed2e2;0453363b64839544d556e0b5ea73b7ba3c4b641e50ece0d2842284f1788d8f06278a11e6d05b9762789a227c34f548b05fb3081d55aae3af7599dfb1296ddf6bad;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0x24014d9985dcc0653821e70fd5d30001042b55d42043bc3513cb0985797dbb9f;04998146a3f76ceaa5fba26e97274e460459c2b3d176776cb1829d1f33866963bc005142964c5c94584b449acc67aef7b72b8456854c301a00a8106a7c5133e07f;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0x993327b80234496cb7e31e3f3bf524d76510fa8cbe32446b522975c671f5e4c0;0401a9de5b9b3755d26a2ea9028850a8566f7c9fd38d0f6af5e15e4c730c751989166f671f915d8f7a2dc49cfa7c2aae0e62c75d01edadb207b4184eff2a303a4c;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0xaca60c6ba6e0f97d4ab2c1b2318351bc3ca2e5ad28fcbb7e9dcb7f41fa630d91;047990763929443761ec0f798b3a3e2038377312165e0120e02ba422cd14fae84e4ac849a46095c7bc13525419ba1f48f88239b1cc46390d0cae4e7f390ebcd292;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0xde9863a5a206b06e8a5691b0fe1595dcb85c17e2454f766fc58a3b18f23508c8;044776403961d3a14331da54eff456b8b08a0159e7ce8ec52d078fc2aa7b84122fa99bad95a859a6e743ab4e0707acaca6f3d90df2cd1302bc3864b77bd811e510;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0x167c2e5090fc6080fd35396ac980c47c84c28f13646fedc5adb2bf8646045604;048fcc0f39cb1dbd099e71f68e287e6a298a53590c47049d8a43a2a3b348bd83dd5f6774dd13a11d2c3f07a2d54fa2df000fd8012688d12f756df73224d9f809ba;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0xb131627279bcfce131e210f3e3067033091d063e217be2c385d69267cf767b90;04e08d093286eae96cf7665f68af663d38185cad28f5749f9ce7dd5c92c67f572e3d5aeb96879c44fd0b1c6681538da928265f83acfa1993d8ece061253849a4f4;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0xb0d9d8aa25fb438fe8e94ef35cbfd677b855f014da7f7ab5cc52f02a4effae21;04d5783f6c5c5b72db2898e21fbf304045832fc3fd1a7024ef6f0ee36c5abecdc11fddf4474a595e7b5f865b77aa2e86fea823e504cb038f56066418914832c19f;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
1;0;0x8d417e64761b8ab829e91f041466691453dfd6ee5fd29bad5f2c881eec2d0fee;04bc8c4b091872e72fa138ea6c9b258db240a3f3b7311b5bb41f23e58d09961606691a56deaac9a35463e508e89261eaf52f9062366ddcf9dd32137b6a1343d2a7;0xea662bedc3602894b06506c95fb03a8a1dbac488da3161aae077bdb1907195dd,0x4571f073cdf4324b5ab2b6759bc22152649caa70d13af672d23d90860f0e8a67,0x66a15b6936c955daa02cb1713525c75bfb716160b27a6b9201f808893fb776f6,0xe9e68497b61629fc253863c242e6e11bc8832d795f6034b12c1314c43a39368a,0xba5c23d6e58c93537bb83afb57d212819eb79efbf2071c1ff4b8b9527145db1d,0xea662bedc3602894b06506c95fb03a8bff770286316afbd40b74b83d6a0b1fbf,0x01;;9000;36864
