success;error;secret[SHA1];priv;pub;curve;params;apdu;sws
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
1;0;951b74c10c9a4041c62038be8ee6bd9779e14f40;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;042bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b70eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x698e881b0e2d454cf143905613cd622c1478412df52c3cdc766c7e75707bf01d,0x8daf08fe71e97e75423b427b266f6b7cefa336028cedcb0fe47d7c6d06f575b2,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad175,0x01;951b74c10c9a4041c62038be8ee6bd9779e14f40;90000014951b74c10c9a4041c62038be8ee6bd9779e14f40;36864
