success;error;priv;pub;curve;params;apdu;sws
1;0;0x32309aa5b08cb75947a470639f57f0497eb8bca1e13160d8d40e5da1f14e43ba;048891d5fa613f665650650c1d9dae43c4289f387137b4b0fa4c191c990c4c073646ea06c475b34d024d8f8fd928fb8316f78b3baf21326c61ce7e6a1b798bb152;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x25c41f9033fcf05cacd48aa1c277e2d9ef4fa89e1d5a469e6884eaad9e646475;045738a462566425234204517d40d1a423835f80c440971c5164105e3702ace6fa2d64b10164c9234b46e74f80bbbcc90d24023d88ebedbf72017ca6d81380e48b;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x2aea0c9293416593352a7343a917b949e9311068ee53b815e1698f514d3dee13;048aa2294b8f9fe259b2f024de28c8efae58b6b372ad8ba53a35313e5f7b02de4b841384161bdf6daba508762d33f4f8afbe1eb781658f50c6fa765b6cb0f79f07;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x8d9467f62a8677d20db62e180c907e10b7b8ed454591ae7379cd6dba441d4e6e;04940a5622eeedb5e0d394e1f1696cb884b123a0be0030297c16ea192e2c93d5f76777ace12508cba63dfa20fa6745c4cb01b6cc13e88750254e33c29d1c9a9d58;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x10a15efc57b9110347815c39f92eb1f5952d9858d99297d1d8e3fa07a956c67f;0485ffb5377b603a88d049218f45ae25eb61688b1e4235b8f2c6ddbddcc66d8d392f87920d8c7e5e92c9ed2a85a8976c08f50b5b5a1ef70abbfe60ff75534d0979;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0xbecfb3c2b99db135828b60fbb6da229e4085b3a220212b1f5308f0c34139fa9;041f889cb4256fda2dc0ddd1f9449b4e405e1f44bf4175450ebf660d4a5532b509bcb193c77389f1aa042f04f5a1b29997960268c4b75373b556fbf77223b3a119;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x27c5b59736e571624da52c1f44112445d74a49668c635c64f9c921dc0cf8bac;045eb33edae1e2543691975e55f6f4e67102eee09cb31361ef64766f94e45fc1830f88c140204bf5b4b9b1f3316c398b080801a6f6ca733d1000123137ca60b1a1;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x82592d78aa553af7154c90d4cbc34c4bec0eb81a1f3d0c42793ebc124aeb8256;04847fc42e8fcac9879f6115d023cdb82f37948fb269009d22fe25ba2dff05b6262e157e7cc3b3610eb1e7a2382c115ad8e0f89a86eee1b03a904fd458d1f5b96e;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x7877ed8063597fa1a4f6da2f133f9abefd5f9dc79e8ec0ef3bb84868fe5cb51e;040a0b18b2be474b06da9801286783b8d837217e0c137f6c402d49607ffde0d3820af7e2b99a15e3ad7dbb5bb0e05dc02c27c388143c69b6add592eb6016d8992f;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x8be97adc6027d0dbedd3ba7729932b931314e4b12cbfb17118399e9baaa41b2c;041960a44772c71ba620017febb2ce31ce23aca71229b3d6aeb10cfbfac5a31f5f122d9341df5efa3ba37f938a1497a64b04d13242d53df20e5ad5b2420ee28b56;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
