success;error;secret[SHA1];priv;pub;curve;params;apdu;sws
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
1;0;172a0f9e11034db359249d90dc8844f836369a6d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;047f330293ae6b8ab8ee051fa3c3b34e243ab51cb0b9e380a58dfeeff5085e1b163b83974b1bc611578df8812b54fbc12e5103b971cb807b55a3f7e3610499ab72;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;172a0f9e11034db359249d90dc8844f836369a6d;90000014172a0f9e11034db359249d90dc8844f836369a6d;36864
