index;time[nano];pubW;privS;secret[ECDH]
0;212870;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;031cef56b359436b0c9e11fc2ec8c8557122728efaf3baed91060f54820ff687;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
1;230864;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;10a8528f6e88c10eb3d89dcd939e51050cad15aa7e41bf42aa90995de5f7b639;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
2;297749;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;041b88045bbe9df4cde3c1660c57620e9e3bf856f9111d1efa0150ac0465c3a9;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
3;279495;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0f20d24e3a01e1990d46024cb40fcfe1f9caa1d914d944602a3f290af55d2805;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
4;249679;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0afa9524fe431343c481e035c11916cc41babb36f78430c5ee5738f7c0a73cdf;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
5;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;18f5452e17616392533415e451ffbb75b7197a7f5b7dc26e0ac86cef42c4180c;0
6;262503;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;016d089a5a16746ee2c93bcbe30b5b17b41594862911170f944bd6d3099c6848;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
7;244529;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1180f64a764e17a3dc271f1787b51c472094ea2c6b474f29cd90546044e3d75b;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
8;252173;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;065bdae07601008e943f56f99f1760d617ccfe333530e0db4ec299c98d212769;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
9;236374;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0ae5ed3e3737f4a9d4c9f7b8b4d19e48194364080c2d09ae60e55ffaf040e8de;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
10;286708;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;036e8a4e30eee1629a2d11d9ffcdfb1cb93ab31772589258431f632e93619758;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
11;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0b61c1fb22507a0148a315894e22e0f0a83637ba6bdab0a4ee74cece1bd21e06;0
12;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0ccf8e66e787682e0fb52de6467f4d4287f3ecadd4dbf9b6f765384aa0b40b5c;0
13;224372;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0958e20edac3776cb0b5a302de1f578f648a7fbb4281761511d1653a1a26b8bc;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
14;229952;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0d7c416b7eed1678a7118cde49f466a397ad126e2185ab7831a8d760525dcd16;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
15;239851;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;05f1598e03421f23b81e577dd5dc719b7e4a7bcdd6ad00f47c9c688b385fb20b;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
16;234350;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;1048292427304a76c018d386e4dd3abb70ca8c78027fea7d533dae09ccee5b30;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
17;359365;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0cb3b8dfbd2d530add6883242a452e2bcaf0942033c18e6e0d12c456dd13339f;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
18;250059;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;14e2f9b8398264b3977d1126d47b1394ead660ce51400ada7e800677f7944bb8;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
19;236494;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;093b91ddd3092a3fec37f7c3c9d8b9e0e3227e4b7c6b552e479ecb098c15b95c;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
20;247995;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;076a9763c0a4b8ba508c4aaddd5a5da8d73cca88949ad24116ae6612e5320402;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
21;240262;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0d9e42ead909e44f3bfff20dc902de710d4ef4b96a0354dbce2053443fd5fe02;95d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c
22;279825;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0fa4de41972608e5fc3db05d4fd1879171fc9de4c0db166ab43bbdc27b1061b2;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
23;257564;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0c67a03abd9b9f16e43a6ac58d58ad3ffa6b275ec8d39c93130919e0a0bf0a53;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
24;254829;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0a99054872ee9235133d7cc3a8df9d3e7c37bd48eb3e4921c806fa23eb773395;102128097fe099a3c78c5162d08b4212cb66e5eb055c238cca2f5c72c84d8e31
25;0;0495d086503fe293bd19644c4f4f3093eb650397cc9bf0e6ab87b78066261b4a6c18b7895e75baab6768f35c9f8b183ba10899b0ebae4543ea791c05e3d1a2b764;0095eb8ac5662784c6b1fb30add7ebf67acd220716912a777378b3042e5f1135;0
