index;time[nano];pubW;privS;secret[ECDH]
0;453101;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;26a5f605652e2aebd42324c3dae97535138794f0b8eac664ec8f98888293f445;905f02ab8bfe0cf5197ab4418edb123cd85a1bc72168aaf48586a79b0fe79720
1;451338;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;038ff2d9109ab8b4dddd4244b15f09bf869e31aa55fc0a78ac39913171289bf3;5d9f05e854ed1d95a439ac8fac3a5640083586e033e1341534d737bd045d4438
2;482356;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;261c6bd8a0580d10d09a4d5295e0172e05b9c0d45372d848b01fcd539fb6f037;e1641151bd0d973ab45dd1aa57b17e04d02d1e402b2ef514379d32d0f138dece
3;481114;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;0f23ca0222499636c2ab868db8f9c51e9963e474e3a10254336c7eebdc539a32;336fd960c76f442c0cfca4a4462233d13437f27725412cf86b36d85330fb1754
4;509347;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;0251194c60dec59d1237694aa11858b5fdf2eae1572093cadcf224366b68da40;a5e0ced5700af15d5b2b1859fa439a9bb5b12407a1794e5a0c76a7e9d5b11db2
5;459894;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;310af8b476162e4f4a423d37f984294a9a2208ff692fd1812669051193079068;6e4047659760f2099e7c267fdb18f8195f076fe58f91b4e1dab0333d3263365e
6;458922;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;2a4ce8e40d6424274b389978acc798625ada643e2ef302ebf9ebf14050e9c1d5;7d337964d6b638834c408f50b92c5465b77086c92577c7c612c3fe9757b78cb2
7;458351;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;012dbbc805d63c2a9e90a7a075f62c7e865e4de35eedb82d2966db7dadc2f794;60d04416477fef41d626fbf1b0bd5a5e780c9c49e1f477c77ddcec188bfeb234
8;446429;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;04af1f491f4117f2550daf6697d9ac9917072f4a456d50a6c94fd0836ac80b24;3b83ffc348e00b4987789c9afd671676db770d738e88e91d306b22a0f602512a
9;442080;044bc476afe87b081f9fde3b7830e08a4f162d682c3f8b9ce488a6f44b77df28bad9037097df480d54ffdd4ced1cffe3efebb205c8d805a775e5c5310a0cb1952f;1599a4abe16259e21a3a240a2050ea301e5a23be023cd45b3adee7c090b1562a;ab560aaad84204a4d382929c230634c26b324e02ebdd3c331c81c8439caffe2a
