index;time[nano];pubW;privS;secret[ECDH]
0;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;0e2d9d37ec05ca217f7fdce9f367b95d785832d3ad8be51d7e63db9283902e0d;0
1;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;24871c647ac502cdc83de309ff1f6023c8651ce0db1c45fa937aa6891213e44b;0
2;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;27eca66c9f9c67aabadd77cab794120e34f754ada8063c116d9c20ccb42ae527;0
3;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;191889648461c1e60e670e9db7b368dc8997d7ebe49753db17ec82c90400f81b;0
4;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;2424bdbf299c2a6bbf0a1bd1f65322f2ed661bac8e7046367168c5e1b1967e7d;0
5;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;057386bec679fd040cf11d9ec990901f3e5611de60a55635aa9a2462bcdbc27f;0
6;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;12ce48985032d517cc58a9e38c57fe7ef849e8bf13ab5878c89aa308d415db29;0
7;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;03dc704d904231ebc0eeab32b0f2f4d5dc297a11f102f669d95104519e80e802;0
8;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;199911c6f8dca2f6956277d5acd6aa0ef6dc0f9022e52426fb09f7d2ffc1cfc4;0
9;0;043c13f6b5087d313c5c984a92b5e21d13526e4f6355d397e219330cb781d7f938d177742872e9258fa113e041e0aee8ffe172e5f20d5f80b449068b7306c7f94d;114542c901b569c5312408a535c823a73c50444da45dc9fa24bd9e2e48ea0291;0
