success;error;priv;pub;curve;params;apdu;sws
1;0;0x6f921c2b4dffa4e57ba043c13cec859a52f0c4778b5daa7d82f0617b58fbb390;04896198bc3f1bca28f08ae09b97c63966a819796ef81f833aee541c3b1eae4cf9b89eee01d0c7c3e799ef7714d04159f1781844c5a63d393c78443c5786d12029;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x6b6048abf381409be3830ed6dae1da33a54ed9cee3b0a0aff4890c90b2e2d05a;04668cd4620f7c2a72c7524edd5e51e1c399f6a65715b5ec8466affa2d065a018e21e598d0e63ac4ab9e8ad80ac3509fb27914cee19ee53725790859e0dbf4188c;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x4fff228678d3df11e9037569bf361c7ff5970efe0421a458cf0fbd36d954fb69;0465272c36e2275c1973ef29639213a1bd9cc139b246cab165d333ec3013e91696a25e73df4701f8b5af625151c70eeb53e1c5ed8aea73b20cd17e707eec75a90c;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x185c7af85c9436632e72b3ad68986490d5a0717785f75b5caafbcc59acb5d9d1;044a7a6935206efedb1fff91a65a12270393d4446c0953fe38cedb42ee3f77591240e2c2869e33232c5e3de821bad78b209ce5c9c1ca34b819ed1edeeb9c9679c9;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x63e123552edf9fb51dcf8ffdc2d7e0d6b5ac15265d38bf0468f362c1ce7165a6;044ce6e7ae4c0c90b97a4e09aa4c9d8a985ac6b5fc267e79f4a13a547f6664dc57b92fe1680cc23f1bf9e7fc6023d57291efbb2eaef044864ead28ed4eab3e6280;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0xb7a121972f397bb5edbd5fe4a10eb31daaaa873acf1fa2b959e450c214ae1f64;0461c34a219c02faed9fd4cdb9e7e18370e9e7a0abf481fdb374d09f06cfddc9638d5b245581a58b75f41db65492699312471b6dd5754937c06f0cf3dcdc437aa5;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x42f000ff08a4590e1a4956d936d8f00874aab9839f0939a0a085ae8f3144efa7;0496c95e20700acd8ef439da756fc0226eaeeafe3adc96f228d7469dbc3cf54da1634e44a08ca6e7f2727225802de029d479d17313455191aa57874fcdc15e56b7;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x23ede301af7fc249e9c5e17bae13e4c43204cc122653ffd0e3ae8cd1fb80b6aa;049710ee386d0ab237d33974c57e765cf9eba99a8dfff0413a773c41ae6082ac981a14b383b6e7d09ee7f11d79a1924de56b6b4efb44be4fed5711137da1d33ae2;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0x5b89718f173b4b492906d8b47db32c3aebb2429eb8b80bfb907b5b5d58f9d902;045904dd9f66cd4e31af932d4d8dd1ddb861111bc5bb168859d03d1e9336b930aa3efcd9feeb900086057b6c1d22906fe821096a83e983917203bc2b24e24b4e80;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
1;0;0xca9db5144a55c46f778bc0b42a33a8ae0df1b36f27d8890737ada50e29e31fac;043d955fb080120e2d6312620d8a0a424e58332c464fe659bc34bade7a2501ed6302c529307b7b0201b859ea2aebe8a75dda8017d81d1c236305e13c25d62effd2;0xd4c8ea06deea7849f27cdf71d75586b20bc6db46e955f66ad961740b488e1279,0x497abc16c0d2207a5f4ffbdb729ff296b2b51c84c3ca567cdef834aefff667d6,0xbbf4e05f5f71dcb0a5797f22b90df1282d5f06ab2035852394dbe4d926f532e3,0xa436b9ab23042955f535a3e124bdb243970a130452665dbe311327f14fbc8559,0xb77b2fa82d28ff6d55e1a1163176348fc115ec35c085f17594db8af956b0727a,0xd4c8ea06deea7849f27cdf71d75586b0b56658684ea0d4bfd97f86f7e1d016a5,0x01;;9000;36864
