index;time[nano];pubW;privS;secret[ECDH]
0;478489;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;44a1e631e116f98726a84ecb8da5600cfc8d6b862e097d3bb4f129f94d701d3e;ac1b04fde3bd576a97ec5573d540ca6593d58932390e68af92f144b9e44d6ab2
1;493778;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00a867c7c8c2d870f4779309d33503c63f5abffb05782be11979726b2c597f2a07;449e6b29d44239013fe54a20ba5f9abed492be4961f29f25025364d5c2766e47
2;456458;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00b913cc33c49ebb50c56452ec1d4ddf1667602ea60ecbc2cefc75f555cd121be2;2709add32203fc2d6ffe58ca9817db2ded22649dd85147df548fdd173f0113c1
3;710715;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;57696fa04ae62a3e840e41fdbd58585707ead75e57ea37619211d005ef390851;5c6721222f59d4a6bd657a5c8fdb05275b4f675536b979097efd64568b538718
4;470003;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00ac5415b46b9735c553c062aef8eca11e1164a4efb377680334ce4ca17fbaa9a1;0b77c46fcf57343282bafc61a732f3d14262d870697218e13cd2b6443d2b3a66
5;473880;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00bf3f08285328de58783d9b17a3aae1b0b63d2df4fdaab07705fef5312787c33b;0ccf3cbbc37488c412e4953d016a5bc04f1a410f0c224eb3b91de356fc88a068
6;446518;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;301a00e0b982e1cd3bb60cd3ae9a35623379f52dc294744e9708318f6cbda5de;73f6700f6cf43d6d526e4f34143aa42446250f3e64edc754106e458c887d4b82
7;476735;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;5fffe23fe81876818023e3df30d892da530320971fb055e6f585295053c98c15;a3b7513fdbc767ed869e74eabe2d8d4994a8a826f313653f0b596524ee632206
8;453592;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;3d225eff38117925453891702b5afec8b01cd173c0ffb31de543d6ada96d5fb0;b56e0121ca71d82debbd41aa62f2872f09c908358bc7308646cde5576d18c398
9;512723;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00bb45659c292c992a83aaea6bdafbf20de2e3902b522046491529700ce4c914c1;6b316fd9a2fdb56856a6717c344c03012310d97eae0ae6776b57625c69f1f8fc
10;562827;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00b267c370f203cb618af59a312cee9f96a7978cc9363be18a9a80c1b8c2cab38b;d610f30b278f0daf4473c90adff3fb38d859b90d4d2a6100adb1a73e5e285c32
11;466807;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;5161fa22e0103493eeb8af6a62854a7c10fa5141873d9556cc6009688dee1cdb;84a6fffbf191015a3e7badbd76c0cbde9738d38efee6bd9ba8b16c4a1ccd3414
12;454824;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;008f468718c46be56cd82576e14380e42b188151707747f828870978b03f0ebdc5;bda8c5425cc32f9289af9373dbd4fe253c1af6d46a51366fd235e2dbe5c4edcd
13;494769;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;2202738cec4d6f86b4efca9b413b2cf554d7bc5d73da85f3e316d53c8520e215;78b25c5fbaf8c9812e596d189bd0ed8ea8ebe3b347bcc7f49bd9fdaa38a185d4
14;451678;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00e3428d2cb04fc4a445f92b94d7ffc8f148f48c8ba59dad2a96aa3eb537e51240;63a509ddea2bda65e4ad74369f193146badd142774eb71a1bb5f675bdcd5056c
15;549072;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;32887551d084dbd25c4af0f911e3ebab33d85951b821bbfe5674c6fb673a557e;2ee195c4ec46ebc06a4897df50766719667efd06261af66ab069a0845b90047e
16;437762;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;2949e0c88ed6720cc5df4856b24558dfd3f70ae9744c0df731cb56d2b0ad0aa5;449e6b29d44239013fe54a20ba5f9abed492be4961f29f25025364d5c2766e47
17;463711;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00fbff2a5f99fa95b9407af350ef96efd7f789c65d2dc2f3e18b732c8834e1fc55;f7457d4cbc57cc38b23c5924b86f0cbfe2217c2cfc547cddb2ef8add0f069e24
18;439976;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00d51135fc01e3e0291498bdf6ebabd71bf664e47d7a772a7a0e9dc9d309da5223;775d17b85480314d90ab66fa0705a8e8ac40b205578796ea8ceb04eba8e6f806
19;430940;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00fb55739d6c29b69298da8185b98195f0e42a037af337e86f0a3fac83bc9e1592;8cbe5364ee4cd9d83965207341eeb5a59e6a534bb41e373b98f7d69576a15c29
20;461066;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;6887f6d62af7c9c1ed194186604acc8803a8e23c4ba44e8e8bb0802c73b894cc;2ee195c4ec46ebc06a4897df50766719667efd06261af66ab069a0845b90047e
21;437943;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00e28ea279bf2dba96bbbf08e79c7e16a154f4aff4632ef41c330228aca0168cfa;b1554a13ba8d1d9203fc5f5b9de1316e1be62dd73b825ab236962dd000761b7f
22;481574;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;3349bf51fe5ea70de045f9ccbfaa3b88a1bd74388a397956e57e5c5985740d03;b37943a625137513cefd7082c975ec0e97d877f6cca0e3e7f2f236695f17a38b
23;434877;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00b70ebf980fd9c0e632ac9a8fcfd78c2954395e5e9bf2f1a6b7c534e592bc5f50;2e9c723ac58a1b1797feb43c8efc86e502383c8049f16e138df36165dcdd04e9
24;428936;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00ff78ce18b614b3a8d0967aca85e5e0d24d472a2442abb5a4a08b493e5789abf5;2ee195c4ec46ebc06a4897df50766719667efd06261af66ab069a0845b90047e
25;429326;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00c19fd533f502f789ae2968f7f9c8296ab6a45c5a74fae0853178e200e108f0b7;f30ee388a632a13a8c067e35ebc02d4c1f636a2570738ad094653d61cfc7fdec
26;403398;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00ca8b722127a6b100bfb0b42f26367ee0f31d0b2069bee41fd9faae8a8150034a;73f6700f6cf43d6d526e4f34143aa42446250f3e64edc754106e458c887d4b82
27;401554;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;148301e637205b758d0b4c4d2cc425ed981d13a1ebfa504e7b4dbf5b224a7577;0f5887f59698a65ed69b61e35d3a3cbc35af660c698f0bae3424ba7595e3e73a
28;400913;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00f49b424b86c9f685729a1a4f6ab0c4d18442ddb90b1675e54bdc87ab8e96d61b;d610f30b278f0daf4473c90adff3fb38d859b90d4d2a6100adb1a73e5e285c32
29;405361;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;0084469c81eab548da8970b60afef0cce0640b6de367f7dc930250eb7a7f14ae10;2e9c723ac58a1b1797feb43c8efc86e502383c8049f16e138df36165dcdd04e9
30;389542;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;13b89cbb559e52e9bae73ac27853fe6203982144fd2aca4221cca709ffd4ac62;80cfe9268b568db4813f145ebbe32e7058e53accbc36ae00d76fec19296abf30
31;411012;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;6f811a515112c06bf2aae3c68d65b44e9415f91f8411db320723d91b99a06c55;c3aeb367845a6ecb5cc7d28d789256a1ab6d1cb8f446b5f073ae74a6da172efd
32;385955;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;009a998e283512f0858f5f559137d2f7ea73999cbb1f5b1ca3221764f947bea1b4;af972ec8b58b9f1d06ace3ca79b75266278b441afb40b65e8f9931dd455a0931
33;393008;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00f20a1287d7a717ace87e2c95f841ba5bbe405ce0cd29d1af7e0b141bcdb2548d;84a6fffbf191015a3e7badbd76c0cbde9738d38efee6bd9ba8b16c4a1ccd3414
34;381005;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;54e4674ca8d10bd00489057bf1eaeb96caddfd57c8c2ef4adcecd7a16eae863b;4a944cd7c977fa35271a2e19c0f6e29f0a90ea5f357b5c802871b2be5491ef6a
35;385234;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;58ce634cdc41cc64fe6f393b5eef1aceb1db8df9327dc8c87dcd44a18795103c;dba305e84c1462fcc204f93b5a7d0c9eb60f8be997b49293de8e282a305cfb6c
36;392657;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00951b086817a8004e7ebec8f71929c30968d379217bb7b6b32949ade7cc8a3e09;f30ee388a632a13a8c067e35ebc02d4c1f636a2570738ad094653d61cfc7fdec
37;375786;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;2bf5bf6d141710395cde977e34753a637d4c1c433a8aaec149651aad2616fb2f;5ad3e80168efe5029135825f2afd4a1436fa8b699bbf0c20f3061a06674684b6
38;479641;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00f05984051d4fd609fd5658987fda5efddc7d9489c9260f304727df541475985a;449e6b29d44239013fe54a20ba5f9abed492be4961f29f25025364d5c2766e47
39;459423;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;52bfe42c70f4c0bbb8180ad1166e9f9009d822d0ae7a64ab54bd423705c40f5f;0ccf3cbbc37488c412e4953d016a5bc04f1a410f0c224eb3b91de356fc88a068
40;541427;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;1c9619d6a6260a896a8ee56af52eeb8da053f5adcb22325792cb5eba7911a53b;dba305e84c1462fcc204f93b5a7d0c9eb60f8be997b49293de8e282a305cfb6c
41;390504;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;52275ba82181d2bc318e6f167e4324037268b75f0b24a41dba00c5d30ab92b86;be48e4ec06ea817b04a4a95090b66b879df722b8472bfec0f3e3cf3952754377
42;383150;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;6a7401c8ce6cd7279611b5b2253b0fa743f3192670e28cf5c0f8da9829e326b5;6b316fd9a2fdb56856a6717c344c03012310d97eae0ae6776b57625c69f1f8fc
43;389121;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00cd48a17f355e37b41b67ef38900aa5187c12726133f403693f255a944935fc68;775d17b85480314d90ab66fa0705a8e8ac40b205578796ea8ceb04eba8e6f806
44;401784;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;0a276320b18d7acece067465c1c5afccee732590c5ec28a4ec360b89570f1547;21927c2a0de6810d8e3e9e334bfffb4166a5ca56e6d364cfb4c3600953d7316e
45;394411;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;75fab9dae5ac0691d732935d8b61c0b0bce2c2d8c25a4d03ec1eedb3b791232f;e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f157
46;380404;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;7024b7b77c9c6e4183baf086a3ebf7638a614dbd89590e2bf12b6b884b74bcd3;d610f30b278f0daf4473c90adff3fb38d859b90d4d2a6100adb1a73e5e285c32
47;390053;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;3edfd9dd880dcc3a86bc682f75146bc51df1cb293be491bf650fc60e65fb8379;f30ee388a632a13a8c067e35ebc02d4c1f636a2570738ad094653d61cfc7fdec
48;560853;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;75ba1d0397c10714a0294f5ea35d8a7e8596b8776dcbaa030445ba6471de7862;48062dfb9d7f77bab8ddb556ffcf1b9f4db7dfa36386f22a7e548bb11b746d70
49;413426;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;77ed3343bf795cd7b773f80a35382fb37dddb5777aabf353f81ad990670a2e71;55d6be0cf267c511f202c57294846a784c92b697951f661df7ea35e306e034df
50;598945;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;0096e395673667cdf3674dfc8a765b1901814360142a9e35a3b87cc373fc720c8a;48062dfb9d7f77bab8ddb556ffcf1b9f4db7dfa36386f22a7e548bb11b746d70
51;590910;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;5e12c96cfeb85ff94a0ee15e58ccbce8f7f84d30de7028d5bb5f994446cee344;ba53624e7b9e723bde58d2453e423cd7e0e5cfa95b5d9c528cbae57e14de8b17
