index;time[nano];pubW;privS;secret[ECDH]
0;455124;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1a9e9650b88ac7e3caa58c944fce2cafbcd97a7c4ede85fac97147317f1f23ca;ed2fb49d3ed7c078260603a96f8cfbf3020fcbb44cb26f7410116d579401db18
1;485041;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;02dade5d042108a52edd9245d44c4c95e716bf238d324dca466722c8fef9e98a;79ade3b6d5a229077c5948109f22123bf892f336bba192ac478df5f2bffc24fc
2;463461;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;017ce924fc28439ee6e49d4e4426aa0639b743f1ce9d2ac19faa1960a20c2370;79ade3b6d5a229077c5948109f22123bf892f336bba192ac478df5f2bffc24fc
3;633580;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;186f6db59a86236b1bca89da9f9381766ccfe689e33c3d051a76e7d955e34be3;b030107e5b5f08f68deb9890860c5ee9adaad5220f5fc730468a101e4187376c
4;678604;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;07e94eb3d9c205a47bb3123ef888f9a4e136c417f80473cae139e55d73e8dc67;bea16aa098204c3e007ab03733bbc2d978e33d72c9509746157013554974d8a9
5;489800;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;02b86af459a77faf2771d461e8808ed301a6e9e7c298a8872a2cafc5a9e0b09f;35fb64554b26398316c46950f3228d62d816859771723332f92ad8d6bb9d4eb3
6;0;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;167a2f7e2831c1202b7d386e5e4be6dc9e755a2b97355cca1208c5289b8e818e;0
7;451799;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;04edec4dd31893d715e1da87172dbefa9c3faa7b2508c955e6509c2ca7e31225;79ade3b6d5a229077c5948109f22123bf892f336bba192ac478df5f2bffc24fc
8;466286;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;351a49bb1278a2f2ece9f66d16aac8249bfe38a4584e56d032b8d4222d605e;2396f4d40d666773428f3ef4c16f881684220b03bc0335d759d2866630694bc3
9;442191;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;0b9b81d22987e7805f9328f543fd7938d6ad47dd8efd0f775e140f09d52e7004;83d039244005855ef538426b311a12cbb1457c06779d139ffcc2090fa56a516b
10;575150;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1b529e377a19332c7cede02613bed37eff0aee5d0c7fd47ae2f33801766782c3;a19869562fa0e3d8518e62fd938dc890c3891dc877fe24f53d1e35644fd8177e
11;452911;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;13e86f27a4b187f2e71d3b8634e0363a5f840c86e7469551d557354ba672f064;b030107e5b5f08f68deb9890860c5ee9adaad5220f5fc730468a101e4187376c
12;429476;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;112373de106460ef64ff9be35d1d0893e669c5e0bc8f5cc4760dce5484931dbf;a19869562fa0e3d8518e62fd938dc890c3891dc877fe24f53d1e35644fd8177e
13;428836;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;19994b88b27b22c72c8897a504cc57345749cbbf279d82cecd0a9308aba79089;c4b4c8c0a04b76d29149e55a01cbdcb8ba63d23c4e938a9d31f9de37767dbd8f
14;426972;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;0b94956760fca656e058677b6c193e89dd9d2a1e367e22057972079b1c23e917;b030107e5b5f08f68deb9890860c5ee9adaad5220f5fc730468a101e4187376c
15;0;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;048f1a0c3db236c823c0fb3470a814382f5ea072b147097c668a55120b3c3f57;0
16;407215;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;05a25c4434955c7f5303bb46f9967fccb08703385624d79876eb1b50eb7b7d19;6bb55a57963c81869394be1f10b05e27896052a61d4437ec3bb05ccf3e21d44e
17;476345;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;11eb56b622f8969ada6c427ac0f75f7e3c81f6750ff6cfd79548fc7cc5606f12;35fb64554b26398316c46950f3228d62d816859771723332f92ad8d6bb9d4eb3
18;394641;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1d937136cf8d82883f0a69d0fdda097e3bd5d1baa128ec4d4e3ad0194ed3cc89;bea16aa098204c3e007ab03733bbc2d978e33d72c9509746157013554974d8a9
19;398198;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;0e99a4406f1b4d7f7d7e89964b5189f332a78536af121ad165732bb8fc7256f7;2396f4d40d666773428f3ef4c16f881684220b03bc0335d759d2866630694bc3
20;400292;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;132e354f5a59a55af04ebe882c885ba64a28a5d1f55277b867829ea11615e57b;e1d24970f641e5f4d33c8ded6a5626adf76d45b11fd277c0bdc7514e5ea248f3
21;397547;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1a69cf2efe459876098fa7285b3b27b09920d9122226929dcae537ff346ff5c9;6bb55a57963c81869394be1f10b05e27896052a61d4437ec3bb05ccf3e21d44e
22;399390;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1990c964955f2363918b51dcad68ebabde22cb562e66c6c91da6b250fbc235f3;bea16aa098204c3e007ab03733bbc2d978e33d72c9509746157013554974d8a9
23;404109;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;057681c4f72b3c900e25298a8a84dece5cc752826a3bd8fcf2c514ac39d311f3;c4b4c8c0a04b76d29149e55a01cbdcb8ba63d23c4e938a9d31f9de37767dbd8f
24;388480;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;034ead775270139a15799d98c14ead8dfb138e431faf15fa9dbe0a3b24039714;a19869562fa0e3d8518e62fd938dc890c3891dc877fe24f53d1e35644fd8177e
25;395533;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1372b03e4bd62c31fe2aaa8cd622a2ee3a96e616ff7be59096973613358e5fce;e1d24970f641e5f4d33c8ded6a5626adf76d45b11fd277c0bdc7514e5ea248f3
26;0;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;021c9292840a6c92a325ea9ef73c9d078bf2f32ce45db416ea82da24ca512055;0
27;380725;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;1711c7898aacff08edb7a7985658a5ecbe8683d834c280dc0ab6952ea9076805;83d039244005855ef538426b311a12cbb1457c06779d139ffcc2090fa56a516b
28;374443;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;17035fe683fcfa55ffc0397870d9714571052ca1a9e3601fa4c56a35a967f7fb;35fb64554b26398316c46950f3228d62d816859771723332f92ad8d6bb9d4eb3
29;379403;045ee8b9c465becc7a550444586ed3bcebc7a31fe34915ab7f40d06fbbf97f786ce265ef42c0c708a04ea2dc6dee427b00884593a3a5c22e55255e64f766532a45;06c4ac63aedec610b26f012b6e2e3147793c6e86bebc13e5b7cd14f2a3d12636;2396f4d40d666773428f3ef4c16f881684220b03bc0335d759d2866630694bc3
