success;error;signature;valid;data;nonce;priv;pub;curve;params;apdu;sws
1;0;30450221008518fcfff25e0b2cf15fba7831dcf4821b94a7535283e9dabf0566e26984a1e2022049a77d348def606118f1b8dac426cff2fb576457252e632f710b21ad75cb5df5;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x9139a2cd67a53f15d261e2a3b2189d3b306ef761afb29a8a13fc655c432f2ad;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;30450221008518fcfff25e0b2cf15fba7831dcf4821b94a7535283e9dabf0566e26984a1e2022049a77d348def606118f1b8dac426cff2fb576457252e632f710b21ad75cb5df5;9000004730450221008518fcfff25e0b2cf15fba7831dcf4821b94a7535283e9dabf0566e26984a1e2022049a77d348def606118f1b8dac426cff2fb576457252e632f710b21ad75cb5df5;36864
1;0;3045022003cda400d30bcee80d6997d2d9c1706f4d39cc107dc50dbf2960c2db04c69ba802210086a7611fdbbdb6f537d808c01edd04561967bed21312b34c3a4deddb7b661d70;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x73cd98c97945180d318a4f6c072dcf4894eba4ff62ae50f995bf96b22a76ad3a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;3045022003cda400d30bcee80d6997d2d9c1706f4d39cc107dc50dbf2960c2db04c69ba802210086a7611fdbbdb6f537d808c01edd04561967bed21312b34c3a4deddb7b661d70;900000473045022003cda400d30bcee80d6997d2d9c1706f4d39cc107dc50dbf2960c2db04c69ba802210086a7611fdbbdb6f537d808c01edd04561967bed21312b34c3a4deddb7b661d70;36864
1;0;3044022047ceb0bcb79e6bc3e191a17fa4f36bf90e3b3e52c59915e46967c1a82e4d734902204a51a62e4283ffa283266e05b1097022413edcabf9c152033e3d5bb993d6d52c;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x612c46e72f3160d244cf76e8ace8a1b8842b1fd969fba8d13f6f42be54346c50;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;3044022047ceb0bcb79e6bc3e191a17fa4f36bf90e3b3e52c59915e46967c1a82e4d734902204a51a62e4283ffa283266e05b1097022413edcabf9c152033e3d5bb993d6d52c;900000463044022047ceb0bcb79e6bc3e191a17fa4f36bf90e3b3e52c59915e46967c1a82e4d734902204a51a62e4283ffa283266e05b1097022413edcabf9c152033e3d5bb993d6d52c;36864
1;0;30440220139ca80a45fd6dba343957ce8b179fc333d041d86f594c05929b9b7e11e1d8df022050e49d82b8689bbe8488136a1f52662f0e0a24a3fc87568c791180255de66c79;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x4fff2aca8bbba8ad0b026a006f81479d113401501f1fab06dd99e54d4a19fd6a;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;30440220139ca80a45fd6dba343957ce8b179fc333d041d86f594c05929b9b7e11e1d8df022050e49d82b8689bbe8488136a1f52662f0e0a24a3fc87568c791180255de66c79;9000004630440220139ca80a45fd6dba343957ce8b179fc333d041d86f594c05929b9b7e11e1d8df022050e49d82b8689bbe8488136a1f52662f0e0a24a3fc87568c791180255de66c79;36864
1;0;3044022022db7bf9036e183a25abee524325cf39034f43077f06ffd30c4c12240a56f5c302203b720d96421f4964f7306f5ed1c772bd9bbac5e1866cbc90c502ea5ea1b37ac9;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x1dd0727b5ac075375cce7d8fc234d50234b03b747c6c404ca059651acf849404;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;3044022022db7bf9036e183a25abee524325cf39034f43077f06ffd30c4c12240a56f5c302203b720d96421f4964f7306f5ed1c772bd9bbac5e1866cbc90c502ea5ea1b37ac9;900000463044022022db7bf9036e183a25abee524325cf39034f43077f06ffd30c4c12240a56f5c302203b720d96421f4964f7306f5ed1c772bd9bbac5e1866cbc90c502ea5ea1b37ac9;36864
1;0;30440220064b5b33ddd1c5c5b05126fcabe1b67247ac9d45a9d6470f417957fba20661f5022024acbce61c9f289b7f8949c668009fc84181e9014af10bf09e8b8aafb3681ec1;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x3c5035fa9b1ac0946749cdec0717b76cb8221a0815ae0a64fd4303ac98fb9c7;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;30440220064b5b33ddd1c5c5b05126fcabe1b67247ac9d45a9d6470f417957fba20661f5022024acbce61c9f289b7f8949c668009fc84181e9014af10bf09e8b8aafb3681ec1;9000004630440220064b5b33ddd1c5c5b05126fcabe1b67247ac9d45a9d6470f417957fba20661f5022024acbce61c9f289b7f8949c668009fc84181e9014af10bf09e8b8aafb3681ec1;36864
1;0;304402202fda0d364695236287cbc57e83ea17252e280bf37b92b4d4ac38206257adb0ce022071b7c7754fbd2c6b28e594093a1f23229c79cf85a4e76548c84d1cf5f4c703fa;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0xb599a22148235647276525452698ff43683e197e7c4945c4f0de32b39a4d48d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;304402202fda0d364695236287cbc57e83ea17252e280bf37b92b4d4ac38206257adb0ce022071b7c7754fbd2c6b28e594093a1f23229c79cf85a4e76548c84d1cf5f4c703fa;90000046304402202fda0d364695236287cbc57e83ea17252e280bf37b92b4d4ac38206257adb0ce022071b7c7754fbd2c6b28e594093a1f23229c79cf85a4e76548c84d1cf5f4c703fa;36864
1;0;304402204d14f5678ad659abe82332da9b31ffd7093734f4b3d1156d422acc05e21842cb02203b75237b21ac1ea89a0f59cf85f6e35e572d4d49c16387b822e9cd856d634588;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x7ad42f46191900eafc2d8298f2909b19bc5a84c9bc51daf1fe28e1903ae2d498;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;304402204d14f5678ad659abe82332da9b31ffd7093734f4b3d1156d422acc05e21842cb02203b75237b21ac1ea89a0f59cf85f6e35e572d4d49c16387b822e9cd856d634588;90000046304402204d14f5678ad659abe82332da9b31ffd7093734f4b3d1156d422acc05e21842cb02203b75237b21ac1ea89a0f59cf85f6e35e572d4d49c16387b822e9cd856d634588;36864
1;0;304402207c2a4fb165488e9355bf3bba97af6cee00aefbe498de9ad81cc998cb8a14c6180220697ef7c02a5d7c0e816b878d40d9a2ac154b3279ea4db8b79b5f38ef5763b9b3;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x535e0110abe06573ee4226108ba82bc7d75bf9d47ede7e1be7eee9f13f7d37e5;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;304402207c2a4fb165488e9355bf3bba97af6cee00aefbe498de9ad81cc998cb8a14c6180220697ef7c02a5d7c0e816b878d40d9a2ac154b3279ea4db8b79b5f38ef5763b9b3;90000046304402207c2a4fb165488e9355bf3bba97af6cee00aefbe498de9ad81cc998cb8a14c6180220697ef7c02a5d7c0e816b878d40d9a2ac154b3279ea4db8b79b5f38ef5763b9b3;36864
1;0;30440220147ccdf362f9102bb944ebb7fdb1a297e4e6d5beea514d6356e32d1163f6c6c00220297fd5f952603303de741d06ea10d66d3503ccad56b34a12d162c41ac0d270d8;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x5f1ee5d2773ac7fa2dcaea1030e9335034dec7df3daa416c7f6e365ae5282dad;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;0414322012bb3a8ea725e6a77ffc7f21278233a1690e4761c675a924f3f1200c911451aa22b30b4cbdca5e3e9977c01ddbcaa3b8758f0d1ea3e349a64ed914ffec;0x97eebcbcb6b3b369ec94a3dab9fd9f91b3f7cb23cecb7a078d75cbdc12f7562b,0x1f9da25afa52f3975ad6c951db2ce9f15a6606885bae6740e3c0e410a7d9b174,0x3c234ff047f20193616dc8fabd8f1c633b51b39d55bedf077e8f25f5b163682a,0x2bc4d7d3a211ec7a19f1bd5782fb412a512898b6580ca7740df1d8cd806054b7,0x0eecfd2b2d28cfbb62c4220a57803b9c33d1c589dee49934ba8fd7dc5179b37d,0x97eebcbcb6b3b369ec94a3dab9fd9f9029889476814785d7ac9cf8dc28fad19b,0x01;30440220147ccdf362f9102bb944ebb7fdb1a297e4e6d5beea514d6356e32d1163f6c6c00220297fd5f952603303de741d06ea10d66d3503ccad56b34a12d162c41ac0d270d8;9000004630440220147ccdf362f9102bb944ebb7fdb1a297e4e6d5beea514d6356e32d1163f6c6c00220297fd5f952603303de741d06ea10d66d3503ccad56b34a12d162c41ac0d270d8;36864
